url,category_code,category_description
http://denypagetests.netsweeper.com/category/catno/18,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/19,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/2,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/20,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/21,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/22,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/23,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/230,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/24,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/243,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/244,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/245,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/246,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/247,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/248,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/249,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/25,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/250,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/252,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/253,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/254,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/26,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/27,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/28,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/29,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/3,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/30,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/31,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/32,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/33,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/34,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/35,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/36,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/37,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/39,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/4,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/40,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/41,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/42,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/43,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/44,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/45,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/47,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/48,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/49,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/5,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/50,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/51,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/53,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/54,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/6,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/7,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/8,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/9,COMM,E-commerce
http://en.wikipedia.org,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/darwinism,HAL,"History, arts and literature"
http://en.wikipedia.org/wiki/evolution,HAL,"History, arts and literature"
http://en.wikipedia.org/wiki/Foreign_relations_of_Saudi_Arabia,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Human_rights_in_Saudi_Arabia,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Human_trafficking_in_Saudi_Arabia,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Military_of_Saudi_Arabia,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Muttawa,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Saudi_Arabia,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Status_of_religious_freedom_in_Saudi_Arabia,FEXP,Free expression and media freedom
http://fuckerz.org/images/de.gif,FEXP,Free expression and media freedom
http://gayguide.net,GAYL,Gay-lesbian
http://gayinkuwait.blogspot.com,GAYL,Gay-lesbian
http://gayswithoutborders.wordpress.com,GAYL,Gay-lesbian
http://greenglasses.info,ANON,Anonymizers and circumvention
http://hrw.org,FEXP,Free expression and media freedom
http://ibramancom.blogspot.com,FEXP,Free expression and media freedom
http://jellysock.info,ANON,Anonymizers and circumvention
http://mujarad-ensan.maktoobblog.com,POLR,Political reform
http://muslimuzbekistan.net,MILX,"Militants, extremists and separatists"
http://pigflute.info,ANON,Anonymizers and circumvention
http://prettybug.info,ANON,Anonymizers and circumvention
http://rhr.org.il/eng/,HUMR,Human rights
http://saudiblogs.blogspot.com,FEXP,Free expression and media freedom
http://saudijeans.blogspot.com,FEXP,Free expression and media freedom
http://saudijeans.org,FEXP,Free expression and media freedom
http://shiaweb.org,MINF,Minority faiths
http://shortbucket.info,ANON,Anonymizers and circumvention
http://shuhood.org,HUMR,Human rights
http://sjs429.jeeran.com,MINR,Minority rights and ethnic content
http://slowmoon.info,ANON,Anonymizers and circumvention
http://smartnight.info,ANON,Anonymizers and circumvention
http://starwasher.info,ANON,Anonymizers and circumvention
http://stormfear.info,ANON,Anonymizers and circumvention
http://tallcomputer.info,ANON,Anonymizers and circumvention
http://truckbin.info,ANON,Anonymizers and circumvention
http://truespider.info,ANON,Anonymizers and circumvention
http://twitter.com/#!/gamaleid,FEXP,Free expression and media freedom
http://twitter.com/#!/ghonim,FEXP,Free expression and media freedom
http://twitter.com/abualkhair,FEXP,Free expression and media freedom
http://twitter.com/gamaleid,FEXP,Free expression and media freedom
http://twitter.com/ghonim,FEXP,Free expression and media freedom
http://twitter.com/Mashi97,FEXP,Free expression and media freedom
http://www.14masom.com,MINR,Minority rights and ethnic content
http://www.abudhabiescort.com,DATE,Dating
http://www.abudhabiescort.com/gulf-sex/gulf-escorts.htm,DATE,Dating
http://www.acage.org,FEXP,Free expression and media freedom
http://www.ahewar.org,FEXP,Free expression and media freedom
http://www.ahmedandsalim.com,FEXP,Free expression and media freedom
http://www.al-bab.com,FEXP,Free expression and media freedom
http://www.al-farook.com,MINR,Minority rights and ethnic content
http://www.alahssa-alkateef.com,MILX,"Militants, extremists and separatists"
http://www.alalam.ir,FEXP,Free expression and media freedom
http://www.alarabiya.net,FEXP,Free expression and media freedom
http://www.albawaba.com,FEXP,Free expression and media freedom
http://www.alhijazonline.com,POLT,Political transformation
http://www.alhramain.com,POLT,Political transformation
http://www.aljazeeratalk.net,FEXP,Free expression and media freedom
http://www.alkarbalaeia.net,MINR,Minority rights and ethnic content
http://www.allahsassurance.com,REL,"Religious conversion, commentary and criticism"
http://www.almisbar.com,TRNS,Translation
http://www.almktaba.com,MILX,"Militants, extremists and separatists"
http://www.alnournews.net,FEXP,Free expression and media freedom
http://www.alquds.co.uk,FEXP,Free expression and media freedom
http://www.alquma.net,FEXP,Free expression and media freedom
http://www.alshaer.net,MINF,Minority faiths
http://www.altporn.org,FEXP,Free expression and media freedom
http://www.amanjordan.org,WOMR,Women's rights
http://www.amanjordan.org/a-news/wmview.php?ArtCat=17,WOMR,Women's rights
http://www.amin.org,FEXP,Free expression and media freedom
http://www.amnesty.org/ar,HUMR,Human rights
http://www.amnestyusa.org,HUMR,Human rights
http://www.amplusnet.com/products/invisiblebrowsing/overview.htm,ANON,Anonymizers and circumvention
http://www.anhri.net/ifex/alerts/saudi/,HUMR,Human rights
http://www.annabaa.org,MINF,Minority faiths
http://www.ansarh.com,MINR,Minority rights and ethnic content
http://www.ansarweb.net,MINR,Minority rights and ethnic content
http://www.anti-cair-net.org,FEXP,Free expression and media freedom
http://www.arabatheist.humanists.net,REL,"Religious conversion, commentary and criticism"
http://www.arabchat.com,FEXP,Free expression and media freedom
http://www.arabfaces.com,DATE,Dating
http://www.arabfun.com,FEXP,Free expression and media freedom
http://www.arabgames.com,GAME,Gaming
http://www.arabgirls.us,PORN,Pornography
http://www.arabgirls.us/arabic_stories.htm,PORN,Pornography
http://www.arabhumanrights.org,HUMR,Human rights
http://www.arabiadate.com,DATE,Dating
http://www.arabianfest.com,DATE,Dating
http://www.arabianfest.com/food_area.htm,DATE,Dating
http://www.arabianobserver.com,POLT,Political transformation
http://www.arabicbible.com,REL,"Religious conversion, commentary and criticism"
http://www.arabicpoems.com,HAL,"History, arts and literature"
http://www.arabmail.de,FEXP,Free expression and media freedom
http://www.asseer.com,MILX,"Militants, extremists and separatists"
http://www.azzaman.com,FEXP,Free expression and media freedom
http://www.baath-party.org,POLT,Political transformation
http://www.baath-party.org/eng/news.asp,POLR,Political reform
http://www.baath-party.org/index.htm,POLR,Political reform
http://www.bahai-faith.org,MINR,Minority rights and ethnic content
http://www.bahai.com,MINR,Minority rights and ethnic content
http://www.banatal3arab.com,PORN,Pornography
http://www.bayynat.org,MILX,"Militants, extremists and separatists"
http://www.bbc.co.uk/arabic/,FEXP,Free expression and media freedom
http://www.behidden.com,ANON,Anonymizers and circumvention
http://www.bigwuff.org,FEXP,Free expression and media freedom
http://www.bigwuff.org/images/bigmarcl.gif,FEXP,Free expression and media freedom
http://www.blogjihad.com,FEXP,Free expression and media freedom
http://www.business-humanrights.org,HUMR,Human rights
http://www.cdhrap.net,HUMR,Human rights
http://www.cdl.com.lb,GMB,Gambling
http://www.centerforinquiry.net/isis/,REL,"Religious conversion, commentary and criticism"
http://www.childsrights.org,HUMR,Human rights
http://www.cnnarabic.com,FEXP,Free expression and media freedom
http://www.coptic.net,MINF,Minority faiths
http://www.coptic.net/EncyclopediaCoptica/,MINF,Minority faiths
http://www.cpj.org/attacks00/mideast00/Gulf.html,HUMR,Human rights
http://www.crin.org,HUMR,Human rights
http://www.danielpipes.org,FEXP,Free expression and media freedom
http://www.daralzahra.net,MINR,Minority rights and ethnic content
http://www.defendingwomen-defendingrights.org,WOMR,Women's rights
http://www.dewaniyat.com,POLT,Political transformation
http://www.dubai-escort-list.com,PORN,Pornography
http://www.dwwen.com,BLGSERV,Blogging domains and blogging services
http://www.ebhth.org,SRCH,Search engines
http://www.ehcconline.org,WOMR,Women's rights
http://www.elaph.com,FEXP,Free expression and media freedom
http://www.endvaw.org,WOMR,Women's rights
http://www.equalitynow.org,WOMR,Women's rights
http://www.euro4arab.com,DATE,Dating
http://www.euromedrights.net,HUMR,Human rights
http://www.evemodels.com,DATE,Dating
http://www.evemodels.com/messilah-escorts.html,DATE,Dating
http://www.flcckuwait.com,MINR,Minority rights and ethnic content
http://www.flickr.com/photos/miskan/4581554/,GAYL,Gay-lesbian
http://www.fmlog.com,FEXP,Free expression and media freedom
http://www.freearabvoice.org,POLR,Political reform
http://www.freemuslim.org,MINR,Minority rights and ethnic content
http://www.friendfinder.com,DATE,Dating
http://www.fuckerz.org,FEXP,Free expression and media freedom
http://www.furrysky.com,ANON,Anonymizers and circumvention
http://www.galilcol.ac.il,MISC,Miscellaneous
http://www.gayarab.org,GAYL,Gay-lesbian
http://www.gaymiddleeast.com,GAYL,Gay-lesbian
http://www.gaytelaviv.com,GAYL,Gay-lesbian
http://www.gaytravelnet.com,GAYL,Gay-lesbian
http://www.gaytravelnet.com/Middle_East/Saudi_Arabia/,GAYL,Gay-lesbian
http://www.glas.org,GAYL,Gay-lesbian
http://www.glas.org/ahbab/,GAYL,Gay-lesbian
http://www.glas.org/lazeeza.html,GAYL,Gay-lesbian
http://www.globalgayz.com,GAYL,Gay-lesbian
http://www.globalgayz.com/saudi-news.html,GAYL,Gay-lesbian
http://www.globalgayz.com/yemen-news.html,GAYL,Gay-lesbian
http://www.gravybowl.info,ANON,Anonymizers and circumvention
http://www.gulfissues.net,POLR,Political reform
http://www.haaretz.co.il,FEXP,Free expression and media freedom
http://www.hadash.org.il,POLT,Political transformation
http://www.haifawehbe.com,FEXP,Free expression and media freedom
http://www.hajr.org,MINR,Minority rights and ethnic content
http://www.hajr.org/forum/index.php,MINR,Minority rights and ethnic content
http://www.haya.org,MINR,Minority rights and ethnic content
http://www.historyofnations.net,HAL,"History, arts and literature"
http://www.hizbollah.org,FEXP,Free expression and media freedom
http://www.houseofbush.com,POLR,Political reform
http://www.hri.ca,HUMR,Human rights
http://www.hrw.org/ar,HUMR,Human rights
http://www.humum.net,HUMR,Human rights
http://www.humum.net/country/main.php?id=saudi,HUMR,Human rights
http://www.icecook.info,ANON,Anonymizers and circumvention
http://www.idf.il,FREL,Foreign relations and military
http://www.ikhwan.net,POLT,Political transformation
http://www.ikhwan.net/forum/,POLT,Political transformation
http://www.ikhwanweb.com,POLT,Political transformation
http://www.independentdubaiescorts.com,PORN,Pornography
http://www.internewsmena.org,HUMR,Human rights
http://www.irshadmanji.com,REL,"Religious conversion, commentary and criticism"
http://www.irshadmanji.com/arabic-edition,REL,"Religious conversion, commentary and criticism"
http://www.isa.gov.il,MISC,Miscellaneous
http://www.islah.tv,POLT,Political transformation
http://www.islammemo.cc,FEXP,Free expression and media freedom
http://www.islamonline.net/ar/Page/Home,FEXP,Free expression and media freedom
http://www.islamtoday.net,FEXP,Free expression and media freedom
http://www.israel.com,FREL,Foreign relations and military
http://www.ivillage.com,WOMR,Women's rights
http://www.jari7.com,FEXP,Free expression and media freedom
http://www.jasadmag.com,FEXP,Free expression and media freedom
http://www.jihadwatch.org,FEXP,Free expression and media freedom
http://www.justadultsites.com,PORN,Pornography
http://www.khayma.com,DATE,Dating
http://www.kitabat.com,FEXP,Free expression and media freedom
http://www.knesset.gov.il,FREL,Foreign relations and military
http://www.komall.org,MILX,"Militants, extremists and separatists"
http://www.kuwait-singles.com,DATE,Dating
http://www.lavaplace.com,GAYL,Gay-lesbian
http://www.lebraly.com,FEXP,Free expression and media freedom
http://www.light-of-life.com,MINF,Minority faiths
http://www.likud.org.il,POLR,Political reform
http://www.luxuryjoy.com,DATE,Dating
http://www.mahjoob.com,FEXP,Free expression and media freedom
http://www.maktoob.com,EMAIL,Free email
http://www.maktoobblog.com,POLR,Political reform
http://www.mansioon.org,HUMR,Human rights
http://www.meretz.org.il,POLR,Political reform
http://www.metransparent.net/spip.php?page=sommaire&lang=ar,POLR,Political reform
http://www.metrodate.com,DATE,Dating
http://www.mfa.gov.il,FREL,Foreign relations and military
http://www.middle-east-online.com,FEXP,Free expression and media freedom
http://www.middle-east-online.com/saudi/,FEXP,Free expression and media freedom
http://www.milta1980.co.uk,PORN,Pornography
http://www.mod.gov.il,FREL,Foreign relations and military
http://www.modawanati.com,BLGSERV,Blogging domains and blogging services
http://www.moqawama.org,FEXP,Free expression and media freedom
http://www.mossad.gov.il/default.aspx,FREL,Foreign relations and military
http://www.mousematrix.com,ANON,Anonymizers and circumvention
http://www.mshhost.com,HOST,Web hosting sites and portals
http://www.muslim-refusenik.com.,REL,"Religious conversion, commentary and criticism"
http://www.najed.org,MILX,"Militants, extremists and separatists"
http://www.nancyajram.com,FEXP,Free expression and media freedom
http://www.nancyajramonline.com,FEXP,Free expression and media freedom
http://www.naseej.com,SRCH,Search engines
http://www.nbn.org.il,HUMR,Human rights
http://www.newarabia.org,FEXP,Free expression and media freedom
http://www.nikahsearch.com,DATE,Dating
http://www.noontidepress.com,FEXP,Free expression and media freedom
http://www.nshrsa.org,HUMR,Human rights
http://www.overseashost.com,HOST,Web hosting sites and portals
http://www.owam.net,WOMR,Women's rights
http://www.palestine-info.info,MILX,"Militants, extremists and separatists"
http://www.pureprivacy.com,ANON,Anonymizers and circumvention
http://www.raddadi.com,SRCH,Search engines
http://www.radiosawa.com,FEXP,Free expression and media freedom
http://www.rafed.net,POLR,Political reform
http://www.rasid.com,MINF,Minority faiths
http://www.rasid.net,POLT,Political transformation
http://www.ru4arab.ru,DATE,Dating
http://www.ru4arab.ru/marry.htm,DATE,Dating
http://www.rubymania.com,FEXP,Free expression and media freedom
http://www.sami4.com,SRCH,Search engines
http://www.saudi-us-relations.org,FREL,Foreign relations and military
http://www.saudi123.com,FEXP,Free expression and media freedom
http://www.saudiaffairs.net,POLT,Political transformation
http://www.saudiblogs.org,FEXP,Free expression and media freedom
http://www.saudielection.com,POLR,Political reform
http://www.saudihr.org,HUMR,Human rights
http://www.secularislam.org,REL,"Religious conversion, commentary and criticism"
http://www.shellbucket.com,ANON,Anonymizers and circumvention
http://www.shiaweb.org,MINR,Minority rights and ethnic content
http://www.singles-bar.com,DATE,Dating
http://www.singles-bar.com/Saudi-Arabia-dating-girls.asp,DATE,Dating
http://www.sodomylaws.org,GAYL,Gay-lesbian
http://www.sodomylaws.org/world/saudi_arabia/saudi_arabia.htm,GAYL,Gay-lesbian
http://www.tajdeed.net,POLT,Political transformation
http://www.taqrir.org,FEXP,Free expression and media freedom
http://www.tarjem.com,TRNS,Translation
http://www.tase.co.il/eng/pages/homepage.aspx,COMM,E-commerce
http://www.the-good-way.com,REL,"Religious conversion, commentary and criticism"
http://www.thegrace.com,REL,"Religious conversion, commentary and criticism"
http://www.thekoran.com,REL,"Religious conversion, commentary and criticism"
http://www.thissitedoesnotexist.co.il,FREL,Foreign relations and military
http://www.toystore.co.il,FREL,Foreign relations and military
http://www.transensex.org,FEXP,Free expression and media freedom
http://www.trashpilot.com,ANON,Anonymizers and circumvention
http://www.truckmagnet.com,ANON,Anonymizers and circumvention
http://www.tuttigusti.org,FEXP,Free expression and media freedom
http://www.tuttigusti.org/immagini/logo-web.gif,FEXP,Free expression and media freedom
http://www.uaetorture.com,POLR,Political reform
http://www.unitedworldinternational.org,FEXP,Free expression and media freedom
http://www.unitedworldinternational.org/img/1.jpg,FEXP,Free expression and media freedom
http://www.us-israel.org,FREL,Foreign relations and military
http://www.vdare.com,FEXP,Free expression and media freedom
http://www.wasatyah.com,POLR,Political reform
http://www.watan.com,FEXP,Free expression and media freedom
http://www.whatreallyhappened.com,FEXP,Free expression and media freedom
http://www.worldsexguide.com,DATE,Dating
http://www.xrdarabia.org,FREL,Foreign relations and military
http://www.ya7ussain.com,MINR,Minority rights and ethnic content
http://www.yahosein.com,MINR,Minority rights and ethnic content
http://www.yahosein.com/vb/showthread.php?t=44949,MINR,Minority rights and ethnic content
http://www.youtube.com/verify_controversy?next_url=/watch%3fv%3dqmodvun16q4,FEXP,Free expression and media freedom
http://www.zawadj.net,DATE,Dating
http://yawmyat.blogspot.com,FEXP,Free expression and media freedom
https://www.bowlbrain.com/fork/,ANON,Anonymizers and circumvention
https://www.chestjump.com/high/,ANON,Anonymizers and circumvention
https://www.corkmass.com/bottle/,ANON,Anonymizers and circumvention
https://www.crabguard.com/sky/,ANON,Anonymizers and circumvention
https://www.grasscooker.com/blade/,ANON,Anonymizers and circumvention
https://www.gravebog.com/stone/,ANON,Anonymizers and circumvention
https://www.gravepaper.com/pencil/,ANON,Anonymizers and circumvention
https://www.insectfriend.com/spider/,ANON,Anonymizers and circumvention
https://www.jellyclimb.com/fish/,ANON,Anonymizers and circumvention
https://www.jointglobe.com/rotate/,ANON,Anonymizers and circumvention
https://www.mapleholder.com/road/,ANON,Anonymizers and circumvention
https://www.milkbump.com/sink/,ANON,Anonymizers and circumvention
https://www.moonproof.com/crater/,ANON,Anonymizers and circumvention
https://www.mousematrix.com,ANON,Anonymizers and circumvention
https://www.tornbunker.com/bed/,ANON,Anonymizers and circumvention
https://www.tornface.com/nose/,ANON,Anonymizers and circumvention
https://www.treegrab.com/sap/,ANON,Anonymizers and circumvention
