url,category_code,category_description
http://referate.md,HOST,Web hosting sites and portals
http://referate.narod.ru,HOST,Web hosting sites and portals
http://referendum.md,POLT,Political transformation
http://ria.ru,FEXP,Free expression and media freedom
http://rinok.md,HOST,Web hosting sites and portals
http://romaniaandmoldova.com,POLT,Political transformation
http://rutracker.org,HOST,Web hosting sites and portals
http://selin.md,POLT,Political transformation
http://sim.md,HOST,Web hosting sites and portals
http://sindicate.md,POLR,Political reform
http://socialistii.md,POLT,Political transformation
http://stanisecrieru.blogspot.com,BLGSERV,Blogging domains and blogging services
http://stiricrestine.md,HUMR,Human rights
http://tiras.ru,POLT,Political transformation
http://tiraspol.net,MILX,"Militants, extremists and separatists"
http://topdownloads.ru,HOST,Web hosting sites and portals
http://trackerpmr.com/forum/,HOST,Web hosting sites and portals
http://tribuna.md,FEXP,Free expression and media freedom
http://tudordarie.md,HOST,Web hosting sites and portals
http://unimedia.md,FEXP,Free expression and media freedom
http://valerucio.wordpress.com,POLT,Political transformation
http://vk.com,MINR,Minority rights and ethnic content
http://vloslex.blogspot.com,BLGSERV,Blogging domains and blogging services
http://vox.publika.md,BLGSERV,Blogging domains and blogging services
http://vox.publika.md/bogdan-tirdea,POLT,Political transformation
http://vox.publika.md/oleg-cristal,POLT,Political transformation
http://vozrojdenie-pmr.ru,POLR,Political reform
http://war.freemd.info,POLT,Political transformation
http://webman.ru/jewishmagazine/internet_moldova.htm,HUMR,Human rights
http://www.adevarul.ro,FEXP,Free expression and media freedom
http://www.adventist.md,HUMR,Human rights
http://www.agenda.md,HOST,Web hosting sites and portals
http://www.aids.md,PUBH,Public health
http://www.aif.ru,FEXP,Free expression and media freedom
http://www.alegeri.md,POLT,Political transformation
http://www.alianta.md,HUMR,Human rights
http://www.all4office.md,HOST,Web hosting sites and portals
http://www.alllife.md,HOST,Web hosting sites and portals
http://www.allmoldova.com,HOST,Web hosting sites and portals
http://www.amnesty.md,HUMR,Human rights
http://www.antimafie.md,POLT,Political transformation
http://www.api.md,FEXP,Free expression and media freedom
http://www.apn.ru,FEXP,Free expression and media freedom
http://www.askafreemason.org,REL,"Religious conversion, commentary and criticism"
http://www.avocatul.md,HUMR,Human rights
http://www.avon.md,COMM,E-commerce
http://www.azi.md/index.php,FEXP,Free expression and media freedom
http://www.basarabeni.ro,FEXP,Free expression and media freedom
http://www.basarabia91.net,HUMR,Human rights
http://www.bbc.co.uk,FEXP,Free expression and media freedom
http://www.beltsy.md,HOST,Web hosting sites and portals
http://www.beltsymd.ru,HOST,Web hosting sites and portals
http://www.bestlibrary.ru,HOST,Web hosting sites and portals
http://www.blogosfera.md,BLGSERV,Blogging domains and blogging services
http://www.blogupp.com/directory/tag/moldova,BLGSERV,Blogging domains and blogging services
http://www.casinocity.md/english/,COMM,E-commerce
http://www.catholica.ro,HUMR,Human rights
http://www.cbpmr.net,POLT,Political transformation
http://www.ceangaii.ro,HUMR,Human rights
http://www.civilrightsdefenders.org/region/moldova/,HUMR,Human rights
http://www.clickits.md,HOST,Web hosting sites and portals
http://www.cnfa.md,HOST,Web hosting sites and portals
http://www.cntm.md,HOST,Web hosting sites and portals
http://www.coe.md,HUMR,Human rights
http://www.contact.md,HUMR,Human rights
http://www.contrafort.md,FEXP,Free expression and media freedom
http://www.creditbureau.md,COMM,E-commerce
http://www.credo.md,HUMR,Human rights
http://www.culiuc.com,BLGSERV,Blogging domains and blogging services
http://www.curaj.net,FEXP,Free expression and media freedom
http://www.customs.tiraspol.net,POLT,Political transformation
http://www.dejure.md/index.php,FEXP,Free expression and media freedom
http://www.dnt.md,HOST,Web hosting sites and portals
"http://www.dw-world.de/dw/0,,298,00.html",FEXP,Free expression and media freedom
http://www.e-democracy.md,HUMR,Human rights
http://www.eac.md,HOST,Web hosting sites and portals
http://www.echo.msk.ru,FEXP,Free expression and media freedom
http://www.eurasia.md,HUMR,Human rights
http://www.europa.md,FEXP,Free expression and media freedom
http://www.europalibera.org,FEXP,Free expression and media freedom
http://www.evz.ro,FEXP,Free expression and media freedom
http://www.filecrop.com,HOST,Web hosting sites and portals
http://www.flor.cc,HOST,Web hosting sites and portals
http://www.flux.md,FEXP,Free expression and media freedom
http://www.forum.md,GRP,Groups and social networking
http://www.gazeta.ru,FEXP,Free expression and media freedom
http://www.gazetasng.ru,FEXP,Free expression and media freedom
http://www.globeofblogs.com,BLGSERV,Blogging domains and blogging services
http://www.host.md,HOST,Web hosting sites and portals
http://www.hr.md,HOST,Web hosting sites and portals
http://www.hr.un.md,HUMR,Human rights
http://www.idknet.com,POLT,Political transformation
http://www.ifes.org,POLT,Political transformation
http://www.ijc.md,FEXP,Free expression and media freedom
http://www.ilove.md,DATE,Dating
http://www.imobile.md,HOST,Web hosting sites and portals
http://www.impact.md,FEXP,Free expression and media freedom
http://www.info-prim.md,FEXP,Free expression and media freedom
http://www.infoplease.com/ipa/a0107787.html,FEXP,Free expression and media freedom
http://www.infotag.md,FEXP,Free expression and media freedom
http://www.interfax.ru,FEXP,Free expression and media freedom
http://www.ipp.md,POLT,Political transformation
http://www.islam.ro,HUMR,Human rights
http://www.italiamoldova.com,HOST,Web hosting sites and portals
http://www.iubire.md,HUMR,Human rights
http://www.izvestia.ru,FEXP,Free expression and media freedom
http://www.jobinfo.md,HOST,Web hosting sites and portals
http://www.jurnal.md,FEXP,Free expression and media freedom
http://www.jurnaltv.md,FEXP,Free expression and media freedom
http://www.jurnalul.ro,FEXP,Free expression and media freedom
http://www.justice.idknet.com,POLT,Political transformation
http://www.km.press.md,FEXP,Free expression and media freedom
http://www.kommersant.ru,FEXP,Free expression and media freedom
http://www.kp.md,POLT,Political transformation
http://www.kp.ru,FEXP,Free expression and media freedom
http://www.kspmr.idknet.com,POLT,Political transformation
http://www.labordei.com,GRP,Groups and social networking
http://www.lastrada.md,HUMR,Human rights
http://www.lenta.ru,FEXP,Free expression and media freedom
http://www.lgbt.md,HUMR,Human rights
http://www.lhr.md,HUMR,Human rights
http://www.librarie.net,MISC,Miscellaneous
http://www.ligarus.org,HOST,Web hosting sites and portals
http://www.liveinternet.ru,BLGSERV,Blogging domains and blogging services
http://www.mae.ro,FREL,Foreign relations and military
http://www.mail.md,EMAIL,Free email
http://www.makler.md,HOST,Web hosting sites and portals
http://www.masonforum.com,REL,"Religious conversion, commentary and criticism"
http://www.md-ix.info,HOST,Web hosting sites and portals
http://www.medforum.md/forum/,XED,Sex education and family planning
http://www.mediafax.ro,FEXP,Free expression and media freedom
http://www.memoria.ro,POLT,Political transformation
http://www.mepmr.org,POLT,Political transformation
http://www.mfa-pmr.org,POLT,Political transformation
http://www.minzdravpmr.org,POLT,Political transformation
http://www.mitropoliabasarabiei.md,HUMR,Human rights
http://www.mobil.ru,COMM,E-commerce
http://www.moldavie.fr,GRP,Groups and social networking
http://www.moldcell.md,HOST,Web hosting sites and portals
http://www.moldcell.md/rom/private/websms,HOST,Web hosting sites and portals
http://www.moldmmm.com,HOST,Web hosting sites and portals
http://www.moldova-suverana.md,FEXP,Free expression and media freedom
http://www.moldova.ru,HOST,Web hosting sites and portals
http://www.moldovacrestina.net,HUMR,Human rights
http://www.moldovacrestina.net/category/computer/blogging/,BLGSERV,Blogging domains and blogging services
http://www.moldovajob.com,HOST,Web hosting sites and portals
http://www.moldovajob.md,HOST,Web hosting sites and portals
http://www.moldovanoastra.md,POLT,Political transformation
http://www.moldovenii.md,HOST,Web hosting sites and portals
http://www.moldpent.com,HUMR,Human rights
http://www.muligambia.com,HOST,Web hosting sites and portals
http://www.music.md,MMED,Multimedia sharing
http://www.music.md/mp3.php,HOST,Web hosting sites and portals
http://www.nato.md,POLR,Political reform
http://www.newsmoldova.ru,FEXP,Free expression and media freedom
http://www.newsru.com,FEXP,Free expression and media freedom
http://www.ng.ru,FEXP,Free expression and media freedom
http://www.noi.md,FEXP,Free expression and media freedom
http://www.nolimits-team.ru,HOST,Web hosting sites and portals
http://www.novayagazeta.ru,FEXP,Free expression and media freedom
http://www.ntv.ru,FEXP,Free expression and media freedom
http://www.odnoklassniki.ru,GRP,Groups and social networking
http://www.olvia.idknet.com,POLT,Political transformation
http://www.ombudsman.md,HUMR,Human rights
http://www.opinii.md,FEXP,Free expression and media freedom
http://www.orange.md,COMM,E-commerce
http://www.orthodox-christianity.org/orthodoxy/churches/romania/,HUMR,Human rights
http://www.osce.org/moldova,HUMR,Human rights
http://www.ournet.md,HOST,Web hosting sites and portals
http://www.pan.md,FEXP,Free expression and media freedom
http://www.partide.md,FEXP,Free expression and media freedom
http://www.pavlicenco.md,POLT,Political transformation
http://www.pcrm.md,POLT,Political transformation
http://www.photo.md,HOST,Web hosting sites and portals
http://www.pll.md,MISC,Miscellaneous
http://www.pnl.md,POLT,Political transformation
http://www.polit.ru,FEXP,Free expression and media freedom
http://www.precept.md,HUMR,Human rights
http://www.privesc.eu,FEXP,Free expression and media freedom
http://www.pro-science.asm.md,HOST,Web hosting sites and portals
http://www.prodidactica.md,HUMR,Human rights
http://www.progen.md,HOST,Web hosting sites and portals
http://www.promolex.md,HUMR,Human rights
http://www.protv.md,FEXP,Free expression and media freedom
http://www.psdm.md,POLT,Political transformation
http://www.publika.md,FEXP,Free expression and media freedom
http://www.rabota.md,HOST,Web hosting sites and portals
http://www.radiomayak.ru,FEXP,Free expression and media freedom
http://www.rap-attack.tk,HOST,Web hosting sites and portals
http://www.regions.md,POLT,Political transformation
http://www.rg.ru,FEXP,Free expression and media freedom
http://www.romania.org,FEXP,Free expression and media freedom
http://www.romare.ro,FEXP,Free expression and media freedom
http://www.romedicenter.net,DATE,Dating
http://www.roportal.ro,FEXP,Free expression and media freedom
http://www.russ.ru,FEXP,Free expression and media freedom
http://www.russkie.org,GRP,Groups and social networking
http://www.sdarm.md,HUMR,Human rights
http://www.sergiumocanu.md,POLT,Political transformation
http://www.sitelove.info,DATE,Dating
http://www.soroca.go.ro,MISC,Miscellaneous
http://www.soros.md,POLR,Political reform
http://www.sotovyi.ru,COMM,E-commerce
http://www.stiri.md,HOST,Web hosting sites and portals
http://www.svobodanews.ru,FEXP,Free expression and media freedom
http://www.timpul.md,FEXP,Free expression and media freedom
http://www.tirasadmin.org,POLT,Political transformation
http://www.tiraspol.ru,POLT,Political transformation
http://www.top20.md,HOST,Web hosting sites and portals
http://www.tophost.md,HOST,Web hosting sites and portals
http://www.topix.com/forum/world/moldova,HOST,Web hosting sites and portals
http://www.torrentsmd.com,HOST,Web hosting sites and portals
http://www.trackerpmr.com,HOST,Web hosting sites and portals
http://www.transparency.md,HUMR,Human rights
http://www.tudorcojocariu.eu,POLT,Political transformation
http://www.tv-pmr.com/news.php,POLT,Political transformation
http://www.tv7.md,FEXP,Free expression and media freedom
http://www.ulim.md,HOST,Web hosting sites and portals
http://www.un.md,HUMR,Human rights
http://www.undp.md,HUMR,Human rights
http://www.vedomosti.md,FEXP,Free expression and media freedom
http://www.viitorul.org,POLR,Political reform
http://www.voceabasarabiei.net,FEXP,Free expression and media freedom
http://www.voluntariat.md,HOST,Web hosting sites and portals
http://www.vspmr.org,POLT,Political transformation
http://www.webmarket.md,HOST,Web hosting sites and portals
http://www.winrock.org.md,HUMR,Human rights
http://www.worldofmoldova.com,HOST,Web hosting sites and portals
http://www.worldwindow.md,HUMR,Human rights
http://www.yandex.ru,FEXP,Free expression and media freedom
http://www.yellowpages.md,HOST,Web hosting sites and portals
http://www.zdg.md,FEXP,Free expression and media freedom
http://www.ziare.com,FEXP,Free expression and media freedom
http://www.ziuaonline.ro,FEXP,Free expression and media freedom
http://www.zumzi.md/search,DATE,Dating
http://zakon-pmr.com,POLT,Political transformation
http://zaycev.net,HOST,Web hosting sites and portals
https://moldpay.md/?lang=ru,HOST,Web hosting sites and portals
https://www.orangetext.md,HOST,Web hosting sites and portals
https://www.wmx.md,COMM,E-commerce
