url,category_code,category_description
http://podkazt.kz,FEXP,Free expression and media freedom
http://puls.kz,DATE,Dating
http://qazaq.kz,POLR,Political reform
http://rakhat.org,POLT,Political transformation
http://respublika-d2.com,POLT,Political transformation
http://respublika-kaz.info,POLT,Political transformation
http://respublika-kaz.net,POLT,Political transformation
http://respublika-kz.biz,POLT,Political transformation
http://respublika-kz.blogspot.ru,POLT,Political transformation
http://respublika-kz.com,POLT,Political transformation
http://ru.kazakhstan.neweurasia.net,MISC,Miscellaneous
http://ru.kazakhstan.neweurasia.net/?p=323,BLGSERV,Blogging domains and blogging services
http://sarap.kz,POLT,Political transformation
http://socialismkz.info,POLT,Political transformation
http://stan.tv,POLT,Political transformation
http://thenews.kz,SRCH,Search engines
http://time.kz,FEXP,Free expression and media freedom
http://twitter.com/roo_omp,POLT,Political transformation
http://vesti.kz,FEXP,Free expression and media freedom
http://vse.kz,GRP,Groups and social networking
http://vstrecha.kz,DATE,Dating
http://webvpn.org,ANON,Anonymizers and circumvention
http://webwarper.net,ANON,Anonymizers and circumvention
http://www.31.kz,FEXP,Free expression and media freedom
http://www.ablyazov.info,POLT,Political transformation
http://www.adilsoz.kz,HUMR,Human rights
http://www.adultdvdhits.com,PORN,Pornography
http://www.aif.kz,FEXP,Free expression and media freedom
http://www.akorda.kz,HAL,"History, arts and literature"
http://www.akzhol-party.info,POLR,Political reform
http://www.aljazeera.com,FEXP,Free expression and media freedom
http://www.almatinki.com,PROV,Provocative attire
http://www.apn.kz,FEXP,Free expression and media freedom
http://www.astana.kz,HAL,"History, arts and literature"
http://www.astaninki.com,PROV,Provocative attire
http://www.asylmura.kz,MMED,Multimedia sharing
http://www.award.kz,MISC,Miscellaneous
http://www.azattyq.org,FEXP,Free expression and media freedom
http://www.baiterek.kz,POLR,Political reform
http://www.better.kz,MISC,Miscellaneous
http://www.blog.kz,BLGSERV,Blogging domains and blogging services
http://www.blokada.org,HUMR,Human rights
http://www.boratdvd.com,MISC,Miscellaneous
http://www.bureau.kz,MISC,Miscellaneous
http://www.centrasia.ru,FEXP,Free expression and media freedom
http://www.contur.kz,HAL,"History, arts and literature"
http://www.dialog.kz,FEXP,Free expression and media freedom
http://www.dumaem.ru,HAL,"History, arts and literature"
http://www.eroman.ru,PORN,Pornography
http://www.eurasia.org.ru,FEXP,Free expression and media freedom
http://www.express-k.kz,FEXP,Free expression and media freedom
http://www.ferghana.ru,FEXP,Free expression and media freedom
http://www.fgulen.org,MILX,"Militants, extremists and separatists"
http://www.freeas.org,FEXP,Free expression and media freedom
http://www.gay.kz,GAYL,Gay-lesbian
http://www.gazeta.kz,FEXP,Free expression and media freedom
http://www.geo.kz,MISC,Miscellaneous
http://www.geokz.tv,MISC,Miscellaneous
http://www.globalvoicesonline.org/-/world/central-asia-caucasus/kazakhstan/,FEXP,Free expression and media freedom
http://www.halykbank.kz,COMM,E-commerce
http://www.hizbuttahrir.org,MILX,"Militants, extremists and separatists"
http://www.iloveyou.kz,DATE,Dating
http://www.iwpr.net/?apc_state=henprca&l=ru&p=rca&s=p,FEXP,Free expression and media freedom
http://www.kazbio.info,HAL,"History, arts and literature"
http://www.kazrena.kz,MISC,Miscellaneous
http://www.kazsu.kz,MISC,Miscellaneous
http://www.kompromat.kz,POLR,Political reform
http://www.kstu.kz,MISC,Miscellaneous
http://www.kub.kz,BLGSERV,Blogging domains and blogging services
http://www.kursiv.kz,COMM,E-commerce
http://www.kzblog.net,MISC,Miscellaneous
http://www.lenta.cjes.ru,HUMR,Human rights
http://www.liveinternet.ru,BLGSERV,Blogging domains and blogging services
http://www.medialaw.kz,HUMR,Human rights
http://www.medianet.kz,HUMR,Human rights
http://www.mediaprovinces.kz,FEXP,Free expression and media freedom
http://www.meta.kz,FEXP,Free expression and media freedom
http://www.mp3music.kz,MMED,Multimedia sharing
http://www.muftyat.kz,REL,"Religious conversion, commentary and criticism"
http://www.neonomad.kz,MISC,Miscellaneous
http://www.newsfactory.kz,FEXP,Free expression and media freedom
http://www.newsline.kz/index.php,FEXP,Free expression and media freedom
http://www.nomad.su,FEXP,Free expression and media freedom
http://www.np.freenet.kz,FREL,Foreign relations and military
http://www.npdvk.kz,POLR,Political reform
http://www.nur.kz,GRP,Groups and social networking
http://www.osdp.kz,POLR,Political reform
http://www.padonki.org,HATE,Hate speech
http://www.palestine-info.info,MILX,"Militants, extremists and separatists"
http://www.panorama.kz,FEXP,Free expression and media freedom
http://www.parkhomenko.com,POLR,Political reform
http://www.presscenter.kz,MISC,Miscellaneous
http://www.radiomayak.ru,FEXP,Free expression and media freedom
http://www.respublika.kz,FEXP,Free expression and media freedom
http://www.rukhaniat.kz,POLR,Political reform
http://www.russians.kz,HAL,"History, arts and literature"
http://www.salam.kz/16790.aspx,MISC,Miscellaneous
http://www.sanasezim.freenet.kz,MISC,Miscellaneous
http://www.spik.kz,POLR,Political reform
http://www.strana.kz,DATE,Dating
http://www.titus.kz,MISC,Miscellaneous
http://www.titus.kz/?type=krkor&previd=138429592046cf5bf3,BLGSERV,Blogging domains and blogging services
http://www.tns-global.kz/ru/,COMM,E-commerce
http://www.toiganbayev.kz,MISC,Miscellaneous
http://www.transparencykazakhstan.org,POLR,Political reform
http://www.tuyakbai.info,POLT,Political transformation
http://www.whorevideos.com,PORN,Pornography
http://www.xgate.kz,MISC,Miscellaneous
http://www.yandex.kz,SRCH,Search engines
http://www.zhakiyanov.kz,POLT,Political transformation
http://www.zonakz.net,FEXP,Free expression and media freedom
http://yvision.kz,BLGSERV,Blogging domains and blogging services
http://zhandos.nursat.kz/cgi-bin/chat/chat.pl,GRP,Groups and social networking
