url,category_code,category_description
http://www.satp.org/satporgtp/countries/bangladesh/terroristoutfits/Huj.htm,MILX,"Militants, extremists and separatists"
http://www.satp.org/satporgtp/countries/bangladesh/terroristoutfits/index.html,MILX,"Militants, extremists and separatists"
http://www.satrang.org,GAYL,Gay-lesbian
http://www.sdc-health.ch,PUBH,Public health
http://www.sdc-health.ch/priority_countries/south_asia/bangladesh,PUBH,Public health
http://www.searo.who.int,PUBH,Public health
http://www.shadeshi-bondhu.tk,GRP,Groups and social networking
http://www.shamokal.com,FEXP,Free expression and media freedom
http://www.sonarcourier.net,COMM,E-commerce
http://www.southasianmedia.net,FEXP,Free expression and media freedom
http://www.southasianmedia.net/profile/Bangladesh/bangladesh_environment.cfm,ENV,Environment
http://www.state.gov/g/drl/rls/hrrpt/2002/18309.htm,FEXP,Free expression and media freedom
http://www.tasneemkhalil.com,FEXP,Free expression and media freedom
http://www.thedailystar.net,FEXP,Free expression and media freedom
http://www.thedailystar.net/2006/03/20/d6032001086.htm,HUMR,Human rights
http://www.thepersecution.org,MINF,Minority faiths
http://www.thepersecution.org/world/bangladesh/2004/10/ds041003law.html,MINF,Minority faiths
http://www.ti-bangladesh.org,POLR,Political reform
http://www.trikone.org,GAYL,Gay-lesbian
http://www.unescobkk.org,XED,Sex education and family planning
http://www.velki.com,HOST,Web hosting sites and portals
http://www.virtualbangladesh.com,COMM,E-commerce
http://www.voip-list.com,VOIP,VOIP
http://www.voip-list.com/voip_billing_software/voip_billing_software_289.html,VOIP,VOIP
http://www.voipproviderslist.com,VOIP,VOIP
http://www.voipproviderslist.com/voip-provider/1linkbd/,VOIP,VOIP
http://www.voipproviderslist.com/voip-provider/3s%20consulting/,VOIP,VOIP
http://www.voipproviderslist.com/voip-provider/pacific%20communications/,VOIP,VOIP
http://www.web-bangla.com,MMED,Multimedia sharing
http://www.webbangladesh.com,HOST,Web hosting sites and portals
http://www.webbangladesh.com/cgi-bin/nav.cgi?&cat=Family+%26+Relationships+%2F+E-Friends&start=0,DATE,Dating
http://www.webbangladesh.com/health/your_health.htm,PUBH,Public health
http://www.webhosting.info,HOST,Web hosting sites and portals
http://www.webhosting.info/webhosts/tophosts/Country/BD,HOST,Web hosting sites and portals
http://www.weeklyholiday.net,FEXP,Free expression and media freedom
http://www.who.int/reproductive-health/publications/towards_adulthood/30.pdf,XED,Sex education and family planning
http://www.who.int/substance_abuse/publications/en/bangladesh.pdf,ALDR,Alcohol and drugs
http://www.wluml.org/english/pubs/pdf/wsf/11.pdf,FEXP,Free expression and media freedom
