url,category_code,category_description
http://denypagetests.netsweeper.com/category/catno/25,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/250,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/252,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/253,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/254,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/26,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/27,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/28,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/29,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/3,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/30,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/31,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/32,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/33,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/34,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/35,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/36,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/37,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/39,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/4,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/40,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/41,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/42,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/43,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/44,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/45,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/47,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/48,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/49,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/5,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/50,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/51,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/53,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/54,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/6,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/7,FEXP,Free expression and media freedom
http://denypagetests.netsweeper.com/category/catno/8,COMM,E-commerce
http://denypagetests.netsweeper.com/category/catno/9,COMM,E-commerce
http://dogfixer.info/smiley.jpg,PORN,Pornography
http://earthlight.pw,ANON,Anonymizers and circumvention
http://en.wikipedia.org,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Emir_of_Qatar,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Foreign_relations_of_Qatar,HUMR,Human rights
http://en.wikipedia.org/wiki/Hamad_bin_Khalifa,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/LGBT_rights_in_Qatar,GAYL,Gay-lesbian
http://en.wikipedia.org/wiki/Military_of_Qatar,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Politics_of_Qatar,FEXP,Free expression and media freedom
http://en.wikipedia.org/wiki/Qatar,FEXP,Free expression and media freedom
http://english.freecopts.net/english/,FEXP,Free expression and media freedom
http://fernjuice.info/smiley.jpg,PORN,Pornography
http://firebunny.info,ANON,Anonymizers and circumvention
http://fourskies.com,ANON,Anonymizers and circumvention
http://friedmice.info/smiley.jpg,PORN,Pornography
http://frogblaze.com,ANON,Anonymizers and circumvention
http://gayguide.net,GAYL,Gay-lesbian
http://gayguide.net/Middle_East/Qatar/,GAYL,Gay-lesbian
http://goldface.pw,ANON,Anonymizers and circumvention
http://gravehead.info/smiley.jpg,PORN,Pornography
http://hrw.org,FEXP,Free expression and media freedom
http://hrw.org/doc/?t=arabic_mena&c=qatar,HUMR,Human rights
http://hrw.org/doc?t=mideast&c=qatar,HUMR,Human rights
http://humum.net,HUMR,Human rights
http://humum.net/?category_name=%D9%82%D8%B7%D8%B1,HUMR,Human rights
http://hustler.com,PORN,Pornography
http://ibloga.blogspot.com,FEXP,Free expression and media freedom
http://internet.tumblr.com,FEXP,Free expression and media freedom
http://jeeran.com,BLGSERV,Blogging domains and blogging services
http://jeeran.com/blogs/,BLGSERV,Blogging domains and blogging services
http://kenlydell.typepad.com,FEXP,Free expression and media freedom
http://kenlydell.typepad.com/islamic_evil/,FEXP,Free expression and media freedom
http://lcweb2.loc.gov,FREL,Foreign relations and military
http://lcweb2.loc.gov/frd/cs/qatoc.html,FREL,Foreign relations and military
http://mail.naseej.com,EMAIL,Free email
http://members.aol.com,POLT,Political transformation
http://members.aol.com/alnour/,REL,"Religious conversion, commentary and criticism"
http://metransparent.net,POLR,Political reform
http://metransparent.net/forum/,POLR,Political reform
http://moonguard.pw,ANON,Anonymizers and circumvention
http://moonwheel.info,ANON,Anonymizers and circumvention
http://pigfork.info,ANON,Anonymizers and circumvention
http://pizzasmasher.com,ANON,Anonymizers and circumvention
http://qatarblahblah.proboards.com/index.cgi?,FEXP,Free expression and media freedom
http://religion.tumblr.com,FEXP,Free expression and media freedom
http://rhr.org.il/eng/,HUMR,Human rights
http://rockbuzzer.com,ANON,Anonymizers and circumvention
http://shuhood.org,HUMR,Human rights
http://shuhood.org/news/121/,HUMR,Human rights
http://silvereye.pw,ANON,Anonymizers and circumvention
http://sjs429.jeeran.com,MINR,Minority rights and ethnic content
http://snapcool.info/smiley.jpg,PORN,Pornography
http://spoonshow.info/smiley.jpg,PORN,Pornography
http://sports.tumblr.com,FEXP,Free expression and media freedom
http://starmilk.info/smiley.jpg,PORN,Pornography
http://sunfrog.pw,ANON,Anonymizers and circumvention
http://syrian-es.com,FEXP,Free expression and media freedom
http://thiswebsitedoesnotexistyet.tumblr.com,FEXP,Free expression and media freedom
http://treebrain.info,ANON,Anonymizers and circumvention
http://wallclock.pw,ANON,Anonymizers and circumvention
http://www.14masom.com,MINR,Minority rights and ethnic content
http://www.abudhabiescort.com,DATE,Dating
http://www.abudhabiescort.com/gulf-sex/gulf-escorts.htm,DATE,Dating
http://www.ahewar.org,FEXP,Free expression and media freedom
http://www.al-farook.com,MINR,Minority rights and ethnic content
http://www.al-sharq.com,FEXP,Free expression and media freedom
http://www.al-watan.com,FEXP,Free expression and media freedom
http://www.alahssa-alkateef.com,MILX,"Militants, extremists and separatists"
http://www.alalam.ir,FEXP,Free expression and media freedom
http://www.alarabiya.net,FEXP,Free expression and media freedom
http://www.alarabonline.org,FEXP,Free expression and media freedom
http://www.albasrah.net,FEXP,Free expression and media freedom
http://www.albawaba.com,FEXP,Free expression and media freedom
http://www.albawaba.com/ar/countries/Qatar,FEXP,Free expression and media freedom
http://www.alghfran.us,POLR,Political reform
http://www.alhalem.net,POLR,Political reform
http://www.alhalem.net/New10/amaratqataar.htm,POLR,Political reform
http://www.alhesbah.org,POLT,Political transformation
http://www.aljesr.nl,FEXP,Free expression and media freedom
http://www.allahsassurance.com,REL,"Religious conversion, commentary and criticism"
http://www.almisbar.com,TRNS,Translation
http://www.almisbar.com/salam_trans_a.html,TRNS,Translation
http://www.almktaba.com,MILX,"Militants, extremists and separatists"
http://www.alnaddy.com,DATE,Dating
http://www.alnournews.net,FEXP,Free expression and media freedom
http://www.alquds.co.uk,FEXP,Free expression and media freedom
http://www.alquma.net,FEXP,Free expression and media freedom
http://www.alsaha.net,FEXP,Free expression and media freedom
http://www.alsary.com,MMED,Multimedia sharing
http://www.alzawag.com,DATE,Dating
http://www.amanjordan.org,WOMR,Women's rights
http://www.amanjordan.org/a-news/wmview.php?ArtCat=29,WOMR,Women's rights
http://www.amin.org,FEXP,Free expression and media freedom
http://www.amnestyusa.org,HUMR,Human rights
http://www.amnestyusa.org/By_Country/Qatar/page.do?id=1011226&n1=3&n2=30&n3=976,HUMR,Human rights
http://www.amnestyusa.org/page.do?n=976,HUMR,Human rights
http://www.amplusnet.com,ANON,Anonymizers and circumvention
http://www.amplusnet.com/products/invisiblebrowsing/overview.htm,ANON,Anonymizers and circumvention
http://www.anhri.net,HUMR,Human rights
http://www.ansarweb.net,MINR,Minority rights and ethnic content
http://www.anti-cair-net.org,FEXP,Free expression and media freedom
http://www.aohr.org,HUMR,Human rights
http://www.apfw.org,FEXP,Free expression and media freedom
http://www.apfw.org/indexarabic.asp?fname=news\arabic\2004\10006.htm,POLR,Political reform
http://www.arabatheist.humanists.net,REL,"Religious conversion, commentary and criticism"
http://www.arabatheist.humanists.net/countries/qatar.htm,REL,"Religious conversion, commentary and criticism"
http://www.arabchat.com,FEXP,Free expression and media freedom
http://www.arabchat.com/fav/qatar-chat/,FEXP,Free expression and media freedom
http://www.arabfaces.com,DATE,Dating
http://www.arabgirls.us,PORN,Pornography
http://www.arabgirls.us/arabic_stories.htm,PORN,Pornography
http://www.arabhumanrights.org,HUMR,Human rights
http://www.arabhumanrights.org/countries/humanrights.asp?cid=15,HUMR,Human rights
http://www.arabianfest.com,DATE,Dating
http://www.arabianfest.com/food_area.htm,DATE,Dating
http://www.arabicbible.com,REL,"Religious conversion, commentary and criticism"
http://www.arabland.com,SRCH,Search engines
http://www.arabmail.de,FEXP,Free expression and media freedom
http://www.arabo.com,SRCH,Search engines
http://www.araboo.com,SRCH,Search engines
http://www.arabs2day.ws,SFTWR,Software downloads
http://www.arabsdir.com,SRCH,Search engines
http://www.arabsgate.com,TRNS,Translation
http://www.arabvista.org,SRCH,Search engines
http://www.asseer.com,MILX,"Militants, extremists and separatists"
http://www.ayna.com,SRCH,Search engines
http://www.azzaman.com,FEXP,Free expression and media freedom
http://www.ba7rqatar.com,FEXP,Free expression and media freedom
http://www.baath-party.org,POLT,Political transformation
http://www.baath-party.org/eng/news.asp,POLR,Political reform
http://www.baath-party.org/index.htm,POLR,Political reform
http://www.back-to-iraq.com,FEXP,Free expression and media freedom
http://www.bahai-faith.org,MINR,Minority rights and ethnic content
http://www.bahai.com,MINR,Minority rights and ethnic content
http://www.banatal3arab.com,PORN,Pornography
http://www.bayynat.org,MILX,"Militants, extremists and separatists"
http://www.behidden.com,ANON,Anonymizers and circumvention
http://www.bnatqtr.com,FEXP,Free expression and media freedom
http://www.business-humanrights.org,HUMR,Human rights
http://www.business-humanrights.org/Categories/RegionsCountries/MiddleEastNoAfrica/Qatar,HUMR,Human rights
http://www.cdl.com.lb,GMB,Gambling
http://www.chatqatar.com,FEXP,Free expression and media freedom
http://www.childsrights.org,HUMR,Human rights
http://www.childsrights.org/html/site_ar/,HUMR,Human rights
http://www.cnnarabic.com,FEXP,Free expression and media freedom
http://www.coptic.net,MINF,Minority faiths
http://www.coptic.net/EncyclopediaCoptica/,MINF,Minority faiths
http://www.crin.org,HUMR,Human rights
http://www.crin.org/arabic/index.asp,HUMR,Human rights
http://www.danielpipes.org,FEXP,Free expression and media freedom
http://www.defendingwomen-defendingrights.org,WOMR,Women's rights
http://www.do7a.com,HOST,Web hosting sites and portals
http://www.doha.ws,FEXP,Free expression and media freedom
http://www.doha4all.com,FEXP,Free expression and media freedom
http://www.dwwen.com,BLGSERV,Blogging domains and blogging services
http://www.dwwen.com/blogs/,BLGSERV,Blogging domains and blogging services
http://www.ebhth.org,SRCH,Search engines
http://www.ehcconline.org,WOMR,Women's rights
http://www.elaph.com,FEXP,Free expression and media freedom
http://www.endvaw.org,WOMR,Women's rights
http://www.equalitynow.org,WOMR,Women's rights
http://www.equalitynow.org/arabic/navigation/hub_ph01_ar.html,WOMR,Women's rights
http://www.euro4arab.com,DATE,Dating
http://www.euro4arab.com/qatar.html,DATE,Dating
http://www.euromedrights.net,HUMR,Human rights
http://www.euromedrights.net/pages/2/page/language/3,HUMR,Human rights
http://www.evemodels.com,DATE,Dating
http://www.evemodels.com/doha-escorts.html,DATE,Dating
http://www.eyoon.com,SRCH,Search engines
http://www.ezawaj.com,DATE,Dating
http://www.fatahislam.com,POLT,Political transformation
http://www.freearabvoice.org,POLR,Political reform
http://www.freedomhouse.org/religion/,HUMR,Human rights
http://www.freedomhouse.org/template.cfm?page=363&year=2007&country=7256,HUMR,Human rights
http://www.freemuslim.org,MINR,Minority rights and ethnic content
http://www.freemuslim.org/ahluo%20al-baite/main.htm,MINR,Minority rights and ethnic content
http://www.friendfinder.com,DATE,Dating
http://www.friendfinder.com/search/p74888.sub_qatar_women_girls_ladies&country=Qatar&age=18-30&show=F,DATE,Dating
http://www.galilcol.ac.il,MISC,Miscellaneous
http://www.gayarab.org,GAYL,Gay-lesbian
http://www.gaymiddleeast.com,GAYL,Gay-lesbian
http://www.gaymiddleeast.com/country/qatar,GAYL,Gay-lesbian
http://www.gaytelaviv.com,GAYL,Gay-lesbian
http://www.gaytravelnet.com,GAYL,Gay-lesbian
http://www.gaytravelnet.com/Middle_East/Qatar/,GAYL,Gay-lesbian
http://www.gefweb.org,ENV,Environment
http://www.ghaliboun.net,MILX,"Militants, extremists and separatists"
http://www.glas.org,GAYL,Gay-lesbian
http://www.glas.org/ahbab/,GAYL,Gay-lesbian
http://www.glas.org/lazeeza.html,GAYL,Gay-lesbian
http://www.globalgayz.com,GAYL,Gay-lesbian
http://www.globalgayz.com/yemen-news.html,GAYL,Gay-lesbian
http://www.google.ae,SRCH,Search engines
http://www.google.com.sa,SRCH,Search engines
http://www.gulf-times.com,FEXP,Free expression and media freedom
http://www.haifawehbe.com,FEXP,Free expression and media freedom
http://www.hajr.org,MINR,Minority rights and ethnic content
http://www.hajr.org/forum/index.php,MINR,Minority rights and ethnic content
http://www.haya.org,MINR,Minority rights and ethnic content
http://www.heart2heart.com,DATE,Dating
http://www.hizbollah.org,FEXP,Free expression and media freedom
http://www.hri.ca,HUMR,Human rights
http://www.hrria.org,HUMR,Human rights
http://www.ikhwan.net,POLT,Political transformation
http://www.ikhwan.net/vb/,POLT,Political transformation
http://www.ikhwanweb.com,POLT,Political transformation
http://www.infoqatar.net,SRCH,Search engines
http://www.internewsmena.org,HUMR,Human rights
http://www.irshadmanji.com,REL,"Religious conversion, commentary and criticism"
http://www.irshadmanji.com/arabic-edition,REL,"Religious conversion, commentary and criticism"
http://www.isa.gov.il,MISC,Miscellaneous
http://www.islammemo.cc,FEXP,Free expression and media freedom
http://www.jari7.com,FEXP,Free expression and media freedom
http://www.jihadwatch.org,FEXP,Free expression and media freedom
http://www.justadultsites.com,PORN,Pornography
http://www.kataebaqsa1.com,MILX,"Militants, extremists and separatists"
http://www.kataebaqsa1.com/arabic/index.php,MILX,"Militants, extremists and separatists"
http://www.kefaya.org,POLR,Political reform
http://www.lavaplace.com,GAYL,Gay-lesbian
http://www.lavaplace.com/Personals/Qatar/QA/,DATE,Dating
http://www.light-of-life.com,MINF,Minority faiths
http://www.luxuryjoy.com,DATE,Dating
http://www.luxuryjoy.com/escorts/qatar-escort/,DATE,Dating
http://www.macmag-glip.org,WOMR,Women's rights
http://www.mahjoob.com,FEXP,Free expression and media freedom
http://www.maktoob.com/mail/,EMAIL,Free email
http://www.maktoobblog.com,POLR,Political reform
http://www.mengos.net,POLR,Political reform
http://www.mengos.net/arabic/default.asp,POLR,Political reform
http://www.metransparent.com,POLR,Political reform
http://www.metrodate.com,DATE,Dating
http://www.metrodate.com/qa/qatar/,DATE,Dating
http://www.middle-east-online.com,FEXP,Free expression and media freedom
http://www.middle-east-online.com/qatar/,FEXP,Free expression and media freedom
http://www.milta1980.co.uk,PORN,Pornography
http://www.modawanati.com,BLGSERV,Blogging domains and blogging services
http://www.moqawama.org,FEXP,Free expression and media freedom
http://www.mossad.gov.il/default.aspx,FREL,Foreign relations and military
http://www.mousematrix.com,ANON,Anonymizers and circumvention
http://www.multaqa.org,POLR,Political reform
http://www.multaqa.org/arabic.php,POLR,Political reform
http://www.muslim-refusenik.com.,REL,"Religious conversion, commentary and criticism"
http://www.najed.org,MILX,"Militants, extremists and separatists"
http://www.nancyajram.com,FEXP,Free expression and media freedom
http://www.nancyajramonline.com,FEXP,Free expression and media freedom
http://www.naseej.com,SRCH,Search engines
http://www.nbn.org.il,HUMR,Human rights
http://www.ngoce.org,POLR,Political reform
http://www.nikahsearch.com,DATE,Dating
http://www.onlinearabia.net,DATE,Dating
http://www.orangeqatar.com,HOST,Web hosting sites and portals
http://www.owam.net,WOMR,Women's rights
http://www.palestine-info.info,MILX,"Militants, extremists and separatists"
http://www.pureprivacy.com,ANON,Anonymizers and circumvention
http://www.qatarcrawler.com,SRCH,Search engines
http://www.qatardir.org,HOST,Web hosting sites and portals
http://www.qatarlinks.com,SRCH,Search engines
http://www.qatarliving.com,FEXP,Free expression and media freedom
http://www.qatarpoint.com,MMED,Multimedia sharing
http://www.qatarsingles.com,DATE,Dating
http://www.qatarsucks.com,FEXP,Free expression and media freedom
http://www.qatarw.com,FEXP,Free expression and media freedom
http://www.raddadi.com,SRCH,Search engines
http://www.radiosawa.com,FEXP,Free expression and media freedom
http://www.rafed.net,POLR,Political reform
http://www.raya.com,FEXP,Free expression and media freedom
http://www.rezgar.com,FEXP,Free expression and media freedom
http://www.ru4arab.ru,DATE,Dating
http://www.ru4arab.ru/marry.htm,DATE,Dating
http://www.s9y.org,BLGSERV,Blogging domains and blogging services
http://www.sami4.com,SRCH,Search engines
http://www.search.arabs-online.com,SRCH,Search engines
http://www.secularislam.org,REL,"Religious conversion, commentary and criticism"
http://www.sendbad.net,SRCH,Search engines
http://www.shiaweb.org,MINR,Minority rights and ethnic content
http://www.singles-bar.com,DATE,Dating
http://www.singles-bar.com/Qatar-dating.asp,DATE,Dating
http://www.sodomylaws.org,GAYL,Gay-lesbian
http://www.sodomylaws.org/world/qatar/qanews02.htm,GAYL,Gay-lesbian
http://www.state.gov/g/drl/rls/hrrpt/2006/78861.htm,HUMR,Human rights
http://www.swalif.net,POLR,Political reform
http://www.tagged.com,FEXP,Free expression and media freedom
http://www.taqrir.org,FEXP,Free expression and media freedom
http://www.tarjem.com,TRNS,Translation
http://www.tase.co.il/eng/pages/homepage.aspx,COMM,E-commerce
http://www.the-good-way.com,REL,"Religious conversion, commentary and criticism"
http://www.thegrace.com,REL,"Religious conversion, commentary and criticism"
http://www.thekoran.com,REL,"Religious conversion, commentary and criticism"
http://www.thepeninsulaqatar.com,FEXP,Free expression and media freedom
http://www.tumblr.com,FEXP,Free expression and media freedom
http://www.undp-pogar.org,POLR,Political reform
http://www.undp-pogar.org/arabic/,POLR,Political reform
http://www.worldsexguide.com,DATE,Dating
http://www.worldsexguide.com/guide/Middle_East/Qatar/index.htm,DATE,Dating
http://www.yahosein.com,MINR,Minority rights and ethnic content
http://www.yahosein.com/vb/showthread.php?t=44949,MINR,Minority rights and ethnic content
http://www.zawadj.net,DATE,Dating
http://www.zawajfriends.com,DATE,Dating
http://www.zawajfriends.com/fm/,DATE,Dating
https://www.bowlbrain.com/fork/,ANON,Anonymizers and circumvention
https://www.chestjump.com/high/,ANON,Anonymizers and circumvention
https://www.cia.gov/library/publications/the-world-factbook/geos/qa.html,FREL,Foreign relations and military
https://www.corkmass.com/bottle/,ANON,Anonymizers and circumvention
https://www.crabguard.com/sky/,ANON,Anonymizers and circumvention
https://www.grasscooker.com/blade/,ANON,Anonymizers and circumvention
https://www.gravebog.com/stone/,ANON,Anonymizers and circumvention
https://www.gravepaper.com/pencil/,ANON,Anonymizers and circumvention
https://www.insectfriend.com/spider/,ANON,Anonymizers and circumvention
https://www.jellyclimb.com/fish/,ANON,Anonymizers and circumvention
https://www.jointglobe.com/rotate/,ANON,Anonymizers and circumvention
https://www.mapleholder.com/road/,ANON,Anonymizers and circumvention
https://www.milkbump.com/sink/,ANON,Anonymizers and circumvention
https://www.moonproof.com/crater/,ANON,Anonymizers and circumvention
https://www.mousematrix.com,ANON,Anonymizers and circumvention
https://www.tornbunker.com/bed/,ANON,Anonymizers and circumvention
https://www.tornface.com/nose/,ANON,Anonymizers and circumvention
https://www.treegrab.com/sap/,ANON,Anonymizers and circumvention
