url,category_code,category_description
http://hw.ru,HOST,Web hosting sites and portals
http://iriney.vinchi.ru,REL,"Religious conversion, commentary and criticism"
http://iriney.vinchi.ru/sects/munit/003.htm,REL,"Religious conversion, commentary and criticism"
http://islam.com.ua,REL,"Religious conversion, commentary and criticism"
http://itblogs.ru,BLGSERV,Blogging domains and blogging services
http://jakor.livejournal.com,FREL,Foreign relations and military
http://kasyanov.ru,POLR,Political reform
http://kavkaz.tv,MILX,"Militants, extremists and separatists"
http://leontiev.livejournal.com,FREL,Foreign relations and military
http://leteha.livejournal.com,FREL,Foreign relations and military
http://ligazn.ru,PUBH,Public health
http://lingvoman.vinidiktov.ru,TRNS,Translation
http://livemy.info,BLGSERV,Blogging domains and blogging services
http://love.mail.ru,DATE,Dating
http://love.mygorod.ru,DATE,Dating
http://love.qsound.ru,DATE,Dating
http://loveplanet.ru,DATE,Dating
http://mail.goon.ru,EMAIL,Free email
http://mail.km.ru,EMAIL,Free email
http://mail.rambler.ru,EMAIL,Free email
http://mail.yandex.ru,EMAIL,Free email
http://mamadu.ru,HOST,Web hosting sites and portals
http://mamadu.ru/transl.htm,TRNS,Translation
http://maxim-sokolov.livejournal.com,FREL,Foreign relations and military
http://mc-masters.livejournal.com,FREL,Foreign relations and military
http://mentalprograms.narod.ru,MMED,Multimedia sharing
http://mikhed.newmail.ru,ANON,Anonymizers and circumvention
http://mikhed.newmail.ru/ru/free_proxy/cgi-proxy.htm,ANON,Anonymizers and circumvention
http://mister-tt.livejournal.com,FREL,Foreign relations and military
http://my.lesbi.name,GAYL,Gay-lesbian
http://namarsh.ru,POLR,Political reform
http://nardemsoyuz.ru,POLR,Political reform
http://nashi.nb-info.org,FEXP,Free expression and media freedom
http://nblog.in,POLR,Political reform
http://nbp-video.org,MMED,Multimedia sharing
http://news.bbc.co.uk/hi/russian/,FEXP,Free expression and media freedom
http://newsru.com,FEXP,Free expression and media freedom
http://nkd-sovest.com,POLR,Political reform
http://nuclearno.ru,ENV,Environment
http://okpz.freeservers.com,HUMR,Human rights
http://omen.ru,DATE,Dating
http://piter.indymedia.ru,FEXP,Free expression and media freedom
http://platonlebedev.ru,HUMR,Human rights
http://pochta.ru,EMAIL,Free email
http://polithexogen.ru,FEXP,Free expression and media freedom
http://politzeki.mypeople.ru,POLR,Political reform
http://postrana.narod.ru,POLT,Political transformation
http://pravo.org.ru,HUMR,Human rights
http://preservativ.chat.ru,XED,Sex education and family planning
http://protiv-putina.ru,POLR,Political reform
http://provokator-ua.narod.ru,PROV,Provocative attire
http://punto.ru,SRCH,Search engines
http://ru.yahoo.com,SRCH,Search engines
http://russia.indymedia.org,FEXP,Free expression and media freedom
http://rybakov.spb.ru,HUMR,Human rights
http://scripts.protoplex.ru,ANON,Anonymizers and circumvention
http://scripts.protoplex.ru/scripts_show/1812.html,ANON,Anonymizers and circumvention
http://sexbomba.ru,PORN,Pornography
http://sexeducation.report.ru,XED,Sex education and family planning
http://sexfilm.al.ru,PORN,Pornography
http://sexshop.nm.ru,PORN,Pornography
http://sexword.net.ru,PORN,Pornography
http://shaman.aha.ru,REL,"Religious conversion, commentary and criticism"
http://sms-date.ru,DATE,Dating
http://soft-ru.fatal.ru,MMED,Multimedia sharing
http://soft.li.ru,MMED,Multimedia sharing
http://south-gir.livejournal.com,FREL,Foreign relations and military
http://sova-center.ru,MINR,Minority rights and ethnic content
http://stalinism.newmail.ru,POLT,Political transformation
http://stalinism.ru,POLT,Political transformation
http://tolerance.ngo.ru,HUMR,Human rights
http://top.jdu.ru,DATE,Dating
http://truesite.ru,REL,"Religious conversion, commentary and criticism"
http://ungheni.ru,ANON,Anonymizers and circumvention
http://vkontakte.ru,BLGSERV,Blogging domains and blogging services
http://vsereferaty.ru,SRCH,Search engines
http://vsezoo.com,PORN,Pornography
http://www.1c-bitrix.ru,GRP,Groups and social networking
http://www.1tv.ru,FEXP,Free expression and media freedom
http://www.7ya.ru,XED,Sex education and family planning
http://www.7ya.ru/pub/contr/,XED,Sex education and family planning
http://www.afew.org,PUBH,Public health
http://www.afew.org/russian/,PUBH,Public health
http://www.agava.ru,HOST,Web hosting sites and portals
http://www.agava.ru/hosting/,HOST,Web hosting sites and portals
http://www.agentura.ru,PROV,Provocative attire
http://www.agitclub.ru,POLT,Political transformation
http://www.aglob.ru,POLT,Political transformation
http://www.aids.ru,XED,Sex education and family planning
http://www.aids.ru/prevent/safesex.shtml,XED,Sex education and family planning
http://www.aif.ru,FEXP,Free expression and media freedom
http://www.akm.ru,FEXP,Free expression and media freedom
http://www.alco.ru,ALDR,Alcohol and drugs
http://www.alexey-pichugin.ru,HUMR,Human rights
http://www.alexhost.ru,HOST,Web hosting sites and portals
http://www.alternativy.ru,POLR,Political reform
http://www.annacasino.ru,GMB,Gambling
http://www.anonymizer.ru,ANON,Anonymizers and circumvention
http://www.anticompromat.ru,POLR,Political reform
http://www.antifa.hrworld.ru,HUMR,Human rights
http://www.antirev.ru,POLR,Political reform
http://www.apn.ru,FEXP,Free expression and media freedom
http://www.aport.ru,SRCH,Search engines
http://www.araxgroup.ru,MMED,Multimedia sharing
http://www.awz.ru,MMED,Multimedia sharing
http://www.beehost.ru,HOST,Web hosting sites and portals
http://www.bestrussiandating.com,DATE,Dating
http://www.bezcenzury.ru,POLR,Political reform
http://www.bitnet.ru,HACK,Hacking
http://www.bitnet.ru/psycho/hacker.html,HACK,Hacking
http://www.bitrixsoft.ru,GRP,Groups and social networking
http://www.blogdir.ru,BLGSERV,Blogging domains and blogging services
http://www.bloglenta.ru,BLGSERV,Blogging domains and blogging services
http://www.blogonline.ru,BLGSERV,Blogging domains and blogging services
http://www.blogonline.ru/?auth=1,BLGSERV,Blogging domains and blogging services
http://www.buddhism.ru,REL,"Religious conversion, commentary and criticism"
http://www.businesshosting.ru,HOST,Web hosting sites and portals
http://www.carnegie.ru,POLT,Political transformation
http://www.casino2000.ru,GMB,Gambling
http://www.citizens.ru,POLR,Political reform
http://www.civitas.ru,POLR,Political reform
http://www.cjes.ru,FEXP,Free expression and media freedom
http://www.compromat.ru,FEXP,Free expression and media freedom
http://www.contr-tv.ru,FEXP,Free expression and media freedom
http://www.copris.com,MISC,Miscellaneous
http://www.copris.com/mco/,HUMR,Human rights
http://www.democracy.ru,POLT,Political transformation
http://www.demokratia.ru,HUMR,Human rights
http://www.diary.ru,BLGSERV,Blogging domains and blogging services
http://www.download.ru,MMED,Multimedia sharing
http://www.dpni.ru,POLR,Political reform
http://www.drinkshop.ru,ALDR,Alcohol and drugs
http://www.duel.ru,POLR,Political reform
http://www.ebaka.ru,PORN,Pornography
http://www.echo.msk.ru,FEXP,Free expression and media freedom
http://www.ecodefense.ru,ENV,Environment
http://www.ecom-info.spb.ru,ENV,Environment
http://www.euro.who.int,ALDR,Alcohol and drugs
http://www.europaplus.ru,HAL,"History, arts and literature"
http://www.exile.ru,FEXP,Free expression and media freedom
http://www.fairhost.ru,HOST,Web hosting sites and portals
http://www.family-planning.ru,XED,Sex education and family planning
http://www.filesearch.ru,SRCH,Search engines
http://www.flb.ru,FEXP,Free expression and media freedom
http://www.fordfound.org,POLT,Political transformation
http://www.forest.ru,ENV,Environment
http://www.format18.org,POLT,Political transformation
http://www.freeproxy.ru,ANON,Anonymizers and circumvention
http://www.gay.ru,FEXP,Free expression and media freedom
http://www.gayvideo.ru,GAYL,Gay-lesbian
http://www.gdf.ru,FEXP,Free expression and media freedom
http://www.geo.orthodoxy.ru,REL,"Religious conversion, commentary and criticism"
http://www.getto.ru,POLT,Political transformation
http://www.gmail.ru,EMAIL,Free email
http://www.gmirussia.ru,TRNS,Translation
http://www.goldfaq.ru,MMED,Multimedia sharing
http://www.goldfishka.ru,GMB,Gambling
http://www.google.ru,SRCH,Search engines
http://www.grandcasino.ru,GMB,Gambling
http://www.grani.ru,FEXP,Free expression and media freedom
http://www.greenpeace.org,ENV,Environment
http://www.greenpeace.org/russia/,ENV,Environment
http://www.gulag.ipvnews.org,HUMR,Human rights
http://www.habrahabr.ru,BLGSERV,Blogging domains and blogging services
http://www.hackmoney.ru,HACK,Hacking
http://www.hakamada.ru,POLR,Political reform
http://www.holiday.ru,DATE,Dating
http://www.homo-aphorism.narod.ru,GAYL,Gay-lesbian
http://www.hrights.ru,POLT,Political transformation
http://www.hro.org,FEXP,Free expression and media freedom
http://www.hrpublishers.org,HUMR,Human rights
http://www.hrw.org/russian/press/russia/2003/131103_army.html,PUBH,Public health
http://www.hrw.ru,HUMR,Human rights
http://www.iea.ru,DEV,Development
http://www.ikd.ru,POLR,Political reform
http://www.inauka.ru,FEXP,Free expression and media freedom
http://www.inauka.ru/blogs/,BLGSERV,Blogging domains and blogging services
http://www.ingushetiya.ru,POLR,Political reform
http://www.inopressa.ru,FEXP,Free expression and media freedom
http://www.interfax.ru,FEXP,Free expression and media freedom
http://www.internews.ru,FEXP,Free expression and media freedom
http://www.irex.ru,FEXP,Free expression and media freedom
http://www.islam.ru,REL,"Religious conversion, commentary and criticism"
http://www.islam.ru/hutba/halifat/,REL,"Religious conversion, commentary and criticism"
http://www.iucn.ru,ENV,Environment
http://www.jino.ru,ANON,Anonymizers and circumvention
http://www.kasparov.ru,FEXP,Free expression and media freedom
http://www.kavkazcenter.com,MILX,"Militants, extremists and separatists"
http://www.kavkazcenter.info,MILX,"Militants, extremists and separatists"
http://www.khodorkovsky.ru,HUMR,Human rights
http://www.kommersant.ru,FEXP,Free expression and media freedom
http://www.kp.ru,FEXP,Free expression and media freedom
http://www.ksdi.ru,HUMR,Human rights
http://www.kupiproday.ru,ALDR,Alcohol and drugs
http://www.lenta.ru,FEXP,Free expression and media freedom
http://www.lesbi.ru,GAYL,Gay-lesbian
http://www.leviy.ru,POLR,Political reform
http://www.liberal.ru,POLR,Political reform
http://www.libertarium.ru,FEXP,Free expression and media freedom
http://www.libertarium.ru/libertarium/sorm,POLT,Political transformation
http://www.loto.ru,GMB,Gambling
http://www.love-ok.ru,XED,Sex education and family planning
http://www.love-ok.ru/?id=4,XED,Sex education and family planning
http://www.love.australia.ru,DATE,Dating
http://www.lubovy.ru,DATE,Dating
http://www.mahamudra.ru,REL,"Religious conversion, commentary and criticism"
http://www.mail.ru,FEXP,Free expression and media freedom
http://www.mamba.ru,DATE,Dating
http://www.materi.ru,POLR,Political reform
http://www.mchost.ru,HOST,Web hosting sites and portals
http://www.med2000.ru,XED,Sex education and family planning
http://www.medinkur.ru,XED,Sex education and family planning
http://www.mega-intell.ru,COMM,E-commerce
http://www.mega-intell.ru/Torg/torgzak.htm,ALDR,Alcohol and drugs
http://www.megaregion.narod.ru,POLT,Political transformation
http://www.memo.ru,HUMR,Human rights
http://www.mhg.ru,POLT,Political transformation
http://www.mideast.ru,FEXP,Free expression and media freedom
http://www.migrant.ru,HUMR,Human rights
http://www.moepravo.com,HUMR,Human rights
http://www.mosclinic.ru,XED,Sex education and family planning
http://www.mospat.ru,REL,"Religious conversion, commentary and criticism"
http://www.mterra.ru,COMM,E-commerce
http://www.mterra.ru/sos/drugs/,ALDR,Alcohol and drugs
http://www.mydarling.ru,DATE,Dating
http://www.mysites.ru,ANON,Anonymizers and circumvention
http://www.mysites.ru/full_desc.php?sid=56,ANON,Anonymizers and circumvention
http://www.namarsh.ru,POLR,Political reform
http://www.narkotiki.ru,ALDR,Alcohol and drugs
http://www.nazbol.ru,POLT,Political transformation
http://www.nazlobu.ru,FEXP,Free expression and media freedom
http://www.nbp-info.ru,POLT,Political transformation
http://www.nbpiter.org,POLT,Political transformation
http://www.ndsm.ru,POLR,Political reform
http://www.nelegal.ru,HUMR,Human rights
http://www.netman.ru,EMAIL,Free email
http://www.netoteka.ru,SRCH,Search engines
http://www.neweurasia.ru,FEXP,Free expression and media freedom
http://www.newmail.ru,EMAIL,Free email
http://www.newsru.com,FEXP,Free expression and media freedom
http://www.nextmail.ru,EMAIL,Free email
http://www.ng.ru,FEXP,Free expression and media freedom
http://www.nodrugs.ru,ALDR,Alcohol and drugs
http://www.novayagazeta.ru,FEXP,Free expression and media freedom
http://www.nso-corpus.info,POLR,Political reform
http://www.ntv.ru,FEXP,Free expression and media freedom
http://www.oborona.org,POLR,Political reform
http://www.obozrevatel.com,FEXP,Free expression and media freedom
http://www.ogoniok.com,FEXP,Free expression and media freedom
http://www.onlinecasinos.ru,GMB,Gambling
http://www.ortho-rus.ru,REL,"Religious conversion, commentary and criticism"
http://www.osi.ru,FEXP,Free expression and media freedom
http://www.owl.ru,WOMR,Women's rights
http://www.passion.ru,XED,Sex education and family planning
http://www.perevedem.ru,TRNS,Translation
http://www.poiskovik.net,SRCH,Search engines
http://www.polit.ru,FEXP,Free expression and media freedom
http://www.pornocd.ru,PORN,Pornography
http://www.pornofiles.ru,PORN,Pornography
http://www.prastitutki.ru,PORN,Pornography
http://www.pravda.info,POLR,Political reform
http://www.pravda.ru,FEXP,Free expression and media freedom
http://www.pravdabeslana.ru,FEXP,Free expression and media freedom
http://www.prison.org,POLR,Political reform
http://www.protivdiktata.ru,POLR,Political reform
http://www.publicverdict.org,HUMR,Human rights
http://www.pytki.ru,HUMR,Human rights
http://www.radikaly.ru,HUMR,Human rights
http://www.radiomayak.ru,FEXP,Free expression and media freedom
http://www.rambler.ru,FEXP,Free expression and media freedom
http://www.ravenstvo.org,POLR,Political reform
http://www.rbc.ru,FEXP,Free expression and media freedom
http://www.refugee.ru,HUMR,Human rights
http://www.regnum.ru,FEXP,Free expression and media freedom
http://www.religio.ru,REL,"Religious conversion, commentary and criticism"
http://www.rg.ru,FEXP,Free expression and media freedom
http://www.rian.ru,FEXP,Free expression and media freedom
http://www.rian.ru/blogs/,BLGSERV,Blogging domains and blogging services
http://www.rlinfo.ru,HUMR,Human rights
http://www.rodina.ru,POLR,Political reform
http://www.rprf.ru,POLR,Political reform
http://www.rufront.ru,POLR,Political reform
http://www.ruleoflaw.ru,POLT,Political transformation
http://www.rusglobus.net,FEXP,Free expression and media freedom
http://www.rusref.nm.ru,POLR,Political reform
http://www.russ.ru,FEXP,Free expression and media freedom
http://www.russiajournal.com,FEXP,Free expression and media freedom
http://www.russiancasino.ru,GMB,Gambling
http://www.russianorthodoxchurch.ws,REL,"Religious conversion, commentary and criticism"
http://www.rustrana.ru,POLT,Political transformation
http://www.satanism.ru,REL,"Religious conversion, commentary and criticism"
http://www.satanistsite.narod.ru,REL,"Religious conversion, commentary and criticism"
http://www.scepsis.ru,HAL,"History, arts and literature"
http://www.seprava.ru,HUMR,Human rights
http://www.shender.ru,HAL,"History, arts and literature"
http://www.skaji.net,FEXP,Free expression and media freedom
http://www.smi.ru,FEXP,Free expression and media freedom
http://www.softilla.ru,MMED,Multimedia sharing
http://www.sovest.org,POLR,Political reform
http://www.sps.ru,POLR,Political reform
http://www.stargame.ru,GMB,Gambling
http://www.statvo.narod.ru,HUMR,Human rights
http://www.strana.ru,FEXP,Free expression and media freedom
http://www.sultancasino.ru,GMB,Gambling
http://www.suvorov.com,HAL,"History, arts and literature"
http://www.svobodanews.ru,FEXP,Free expression and media freedom
http://www.tass.ru,FEXP,Free expression and media freedom
http://www.themoscowtimes.com,FEXP,Free expression and media freedom
http://www.theotherrussia.ru,POLR,Political reform
http://www.transparency.org.ru,FEXP,Free expression and media freedom
http://www.trud.org,POLR,Political reform
http://www.tvc.ru,FEXP,Free expression and media freedom
http://www.ucoz.ru,FEXP,Free expression and media freedom
http://www.ucoz.ru/service/blog.html,GRP,Groups and social networking
http://www.ucsmr.ru,HUMR,Human rights
http://www.unifemcis.org,WOMR,Women's rights
http://www.unrussia.ru,WOMR,Women's rights
http://www.vestnikmostok.ru,FEXP,Free expression and media freedom
http://www.vladimirvladimirovich.com,POLR,Political reform
http://www.voanews.com/russian/,FEXP,Free expression and media freedom
http://www.vsenamarsh.ru,POLR,Political reform
http://www.watchdog.cz,HUMR,Human rights
http://www.wcons.org.ru,WOMR,Women's rights
http://www.webmasterpro.com.ua,HOST,Web hosting sites and portals
http://www.who.dk,PUBH,Public health
http://www.who.int/topics/family_planning/ru/,XED,Sex education and family planning
http://www.winenews.ru,ALDR,Alcohol and drugs
http://www.womnet.ru,WOMR,Women's rights
http://www.wsws.org,FEXP,Free expression and media freedom
http://www.wsws.org/ru/1999/dez1999/heal-d03.shtml,PUBH,Public health
http://www.wur.newmail.ru,WOMR,Women's rights
http://www.xakep.ru,HACK,Hacking
http://www.yabloko.ru,POLT,Political transformation
http://www.yandex.ru,FEXP,Free expression and media freedom
http://www.yhrm.hrworld.ru,HUMR,Human rights
http://www.yhrm.org,POLR,Political reform
http://www.zaprava.ru,POLT,Political transformation
http://www.zdn.su,PUBH,Public health
http://www.znopr.ru,PUBH,Public health
http://wwwoman.ru,XED,Sex education and family planning
http://wwwoman.ru/s.php/755.htm,XED,Sex education and family planning
http://xs.gay.ru,GAYL,Gay-lesbian
http://xterror.narod.ru,HACK,Hacking
http://yadumayu.ru,FEXP,Free expression and media freedom
http://yashin.livejournal.com,POLT,Political transformation
http://yhrm.hrworld.ru,HUMR,Human rights
http://znaesh.net,SRCH,Search engines
