url,category_code,category_description
http://gazeta.ru,FEXP,Free expression and media freedom
http://gazeta.ua,FEXP,Free expression and media freedom
http://gej.ru,GAYL,Gay-lesbian
http://gennbalashov.hiblogger.net,FEXP,Free expression and media freedom
http://glavnoe.ua,FEXP,Free expression and media freedom
http://glavred.in,FEXP,Free expression and media freedom
http://glazev.ru,POLR,Political reform
http://globalvoicesonline.org,FEXP,Free expression and media freedom
http://go-krit.com,ALDR,Alcohol and drugs
http://go-krit.com/workshop,ALDR,Alcohol and drugs
http://goldnike-777.blogspot.com,FEXP,Free expression and media freedom
http://goloskarpat.info/blog,FEXP,Free expression and media freedom
http://golosua.com,FEXP,Free expression and media freedom
http://google.com,FEXP,Free expression and media freedom
http://google.com.ua,FEXP,Free expression and media freedom
http://grani.punkchords.com,POLR,Political reform
http://grani.ru,FEXP,Free expression and media freedom
http://grani.ru/blogs/free/entries/192925.html&#194;&#157;&#194;&#157;,FEXP,Free expression and media freedom
http://grani.ru/blogs/free/entries/193731.html,FEXP,Free expression and media freedom
http://grani.ru/opinion/limonov/,POLR,Political reform
http://growclub.org,ALDR,Alcohol and drugs
http://growerz.org,ALDR,Alcohol and drugs
http://guru.ua,FEXP,Free expression and media freedom
http://haamash.wordpress.com,MILX,"Militants, extremists and separatists"
http://haker.iphosting.ru,HACK,Hacking
http://haplyk.hiblogger.net,FEXP,Free expression and media freedom
http://holmogor.livejournal.com,FREL,Foreign relations and military
http://hospital.playland.ru,XED,Sex education and family planning
http://hosting.rbc.ru,HOST,Web hosting sites and portals
http://hoteljans.nl,COMM,E-commerce
http://humanrights-ru.livejournal.com,POLR,Political reform
http://hunafa.com,MILX,"Militants, extremists and separatists"
http://hunafa.info,MILX,"Militants, extremists and separatists"
http://hvylya.org,FEXP,Free expression and media freedom
http://hw.ru,HOST,Web hosting sites and portals
http://ilga-europe.org/home/how_we_work/previous_projects/russian_project/the_russian_lgbt_network,GAYL,Gay-lesbian
http://imrussia.org,FEXP,Free expression and media freedom
http://in.reuters.com,FEXP,Free expression and media freedom
http://infoukrainian.com,FEXP,Free expression and media freedom
http://ingushetiyaru.org,MINR,Minority rights and ethnic content
http://inosmi.ru,FEXP,Free expression and media freedom
http://inpress.org.ua,FEXP,Free expression and media freedom
http://ipress.ua,FEXP,Free expression and media freedom
http://ipvnews.org,FEXP,Free expression and media freedom
http://iriney.vinchi.ru,REL,"Religious conversion, commentary and criticism"
http://iriney.vinchi.ru/sects/munit/003.htm,REL,"Religious conversion, commentary and criticism"
http://islam.com.ua,REL,"Religious conversion, commentary and criticism"
http://itblogs.ru,BLGSERV,Blogging domains and blogging services
http://itc.ua/article.phtml?ID=25235,FEXP,Free expression and media freedom
http://itc.ua/article.phtml?ID=25236,FEXP,Free expression and media freedom
http://itc.ua/article.phtml?ID=25237,FEXP,Free expression and media freedom
http://itc.ua/article.phtml?ID=25238,FEXP,Free expression and media freedom
http://itc.ua/article.phtml?ID=25240,FEXP,Free expression and media freedom
http://jakor.livejournal.com,FREL,Foreign relations and military
http://jamagat.wordpress.com,MILX,"Militants, extremists and separatists"
http://join.com.ua,FEXP,Free expression and media freedom
http://judaica.kiev.ua,MINF,Minority faiths
http://jurist.org,FEXP,Free expression and media freedom
http://justinkripps.ca,MISC,Miscellaneous
http://kasparov.punkchords.com,POLR,Political reform
http://kasyanov.ru,POLR,Political reform
http://kavkaz.org.uk,MILX,"Militants, extremists and separatists"
http://kavkaz.tv,MILX,"Militants, extremists and separatists"
http://kavkazcenter.info,MILX,"Militants, extremists and separatists"
http://kavkaznews.com,MILX,"Militants, extremists and separatists"
http://kolebcev.v-teme.com,MISC,Miscellaneous
http://konoplya.2anekdots.ru,ALDR,Alcohol and drugs
http://korrespondent.net,FEXP,Free expression and media freedom
http://krauzes.com,ALDR,Alcohol and drugs
http://krown-products.net,COMM,E-commerce
http://kurush1.livejournal.com,FEXP,Free expression and media freedom
http://lb.ua,FEXP,Free expression and media freedom
http://legalitolko.biz,MISC,Miscellaneous
http://legalrc.biz,ALDR,Alcohol and drugs
http://leontiev.livejournal.com,FREL,Foreign relations and military
http://leteha.livejournal.com,FREL,Foreign relations and military
http://lgbtnet.ru,GAYL,Gay-lesbian
http://lgbt_grani.livejournal.com,FEXP,Free expression and media freedom
http://liability-insurance-company.com,COMM,E-commerce
http://lib.rus.ec,HAL,"History, arts and literature"
http://liga.net,FEXP,Free expression and media freedom
http://ligazn.ru,PUBH,Public health
http://limonka.nbp-info.com/?,POLR,Political reform
http://limonova.v-teme.com,COMM,E-commerce
http://lingvoman.vinidiktov.ru,TRNS,Translation
http://links.i.ua,FEXP,Free expression and media freedom
http://liveinternet.ru,FEXP,Free expression and media freedom
http://livejournal.com,FEXP,Free expression and media freedom
http://livemy.info,BLGSERV,Blogging domains and blogging services
http://looo.ch,HAL,"History, arts and literature"
http://love.mail.ru,DATE,Dating
http://love.mygorod.ru,DATE,Dating
http://love.qsound.ru,DATE,Dating
http://loveplanet.ru,DATE,Dating
http://lubov-kontakt.ru,DATE,Dating
http://lurkmore.to,POLR,Political reform
http://luxtorrents.com,FEXP,Free expression and media freedom
http://maidan.org.ua,FEXP,Free expression and media freedom
http://mail.goon.ru,EMAIL,Free email
http://mail.km.ru,EMAIL,Free email
http://mail.rambler.ru,EMAIL,Free email
http://mail.ru,FEXP,Free expression and media freedom
http://mamadu.ru,HOST,Web hosting sites and portals
http://mamadu.ru/transl.htm,TRNS,Translation
http://marketgid.com,FEXP,Free expression and media freedom
http://maxim-sokolov.livejournal.com,FREL,Foreign relations and military
http://mc-masters.livejournal.com,FREL,Foreign relations and military
http://mentalprograms.narod.ru,MMED,Multimedia sharing
http://metayogg.at.ua,FEXP,Free expression and media freedom
http://mgm.com.ua,FEXP,Free expression and media freedom
http://mignews.com.ua,FEXP,Free expression and media freedom
http://mikhed.newmail.ru,ANON,Anonymizers and circumvention
http://mikhed.newmail.ru/ru/free_proxy/cgi-proxy.htm,ANON,Anonymizers and circumvention
http://milli-mejlis.blogspot.com,MINR,Minority rights and ethnic content
http://mister-tt.livejournal.com,FREL,Foreign relations and military
http://mn.ru/moscow_people/20120124/310329193.html,FEXP,Free expression and media freedom
http://mnk.org.ua,FEXP,Free expression and media freedom
http://moyashkola.com,FEXP,Free expression and media freedom
http://my.lesbi.name,GAYL,Gay-lesbian
http://mynews-in.net/news/politics/2007/08/02/1160874.html,POLR,Political reform
http://nakur.ruckp.org,ALDR,Alcohol and drugs
http://namarsh.ru,POLR,Political reform
http://nardemsoyuz.ru,POLR,Political reform
http://nashi.nb-info.org,FEXP,Free expression and media freedom
http://navalny.livejournal.com,FEXP,Free expression and media freedom
http://navalny.platosha.ru,POLR,Political reform
http://navalny.punkchords.com,POLR,Political reform
http://navalny.zona.me,POLR,Political reform
http://naviny.by,FEXP,Free expression and media freedom
http://nazbol.info/ polit,FEXP,Free expression and media freedom
http://nblog.in,POLR,Political reform
http://nbnews.com,FEXP,Free expression and media freedom
http://nbp-video.org,MMED,Multimedia sharing
http://new-faceparty.com,GRP,Groups and social networking
http://news.bbc.co.uk/hi/russian/,FEXP,Free expression and media freedom
http://news.dt.ua,FEXP,Free expression and media freedom
http://news.intv.ua,FEXP,Free expression and media freedom
http://news.strela.zp.ua,FEXP,Free expression and media freedom
http://news.tochka.net,FEXP,Free expression and media freedom
http://newsland.com,FEXP,Free expression and media freedom
http://newsru.com,FEXP,Free expression and media freedom
http://newsru.com.ua,FEXP,Free expression and media freedom
http://newzz.in.ua,FEXP,Free expression and media freedom
http://nkd-sovest.com,POLR,Political reform
http://nordrus-norna.livejournal.com,HATE,Hate speech
http://ns-wp.ws,HATE,Hate speech
http://nuclearno.ru,ENV,Environment
http://o-leusenko-politolog.blogspot.com,FEXP,Free expression and media freedom
http://obkom.net.ua,FEXP,Free expression and media freedom
http://oblicomorale.blogspot.com,FEXP,Free expression and media freedom
http://obozrevatel.com,FEXP,Free expression and media freedom
http://okpz.freeservers.com,HUMR,Human rights
http://omen.ru,DATE,Dating
http://onlinefilms.com.ua,MISC,Miscellaneous
http://oper-v-zakone.livejournal.com,MINR,Minority rights and ethnic content
http://osp-ua.info,FEXP,Free expression and media freedom
http://otradnoe-msk.ru/index.php/the-news/129-2011-11-07-21-17-54,FEXP,Free expression and media freedom
http://passiya.com,DATE,Dating
http://pda.epravda.com.ua,FEXP,Free expression and media freedom
http://peoplefirst.org.ua,FEXP,Free expression and media freedom
http://pictureview.com,MMED,Multimedia sharing
http://pipetka.net,MMED,Multimedia sharing
http://piter.indymedia.ru,FEXP,Free expression and media freedom
http://platonlebedev.ru,HUMR,Human rights
http://pocciy.com,FEXP,Free expression and media freedom
http://pochta.ru,EMAIL,Free email
http://podrobnosti.ua,FEXP,Free expression and media freedom
http://polemika.com.ua,FEXP,Free expression and media freedom
http://polithexogen.ru,FEXP,Free expression and media freedom
http://politiko.ua/blogpost82463,FEXP,Free expression and media freedom
http://politzeki.mypeople.ru,POLR,Political reform
http://pornhub.com,FEXP,Free expression and media freedom
http://pornolab.net,PORN,Pornography
http://poroshki.tv,ALDR,Alcohol and drugs
http://postrana.narod.ru,POLT,Political transformation
http://pravda.com.ua,FEXP,Free expression and media freedom
http://pravdanaroda.info,FEXP,Free expression and media freedom
http://pravdaoputine.ru,FEXP,Free expression and media freedom
http://pravo.org.ru,HUMR,Human rights
http://preservativ.chat.ru,XED,Sex education and family planning
http://propivo.org.ua,PORN,Pornography
http://protiv-putina.ru,POLR,Political reform
http://proua.com,FEXP,Free expression and media freedom
http://provokator-ua.narod.ru,PROV,Provocative attire
http://psyplants.org,ALDR,Alcohol and drugs
http://publicpost.ru/blog/id/1284/,FEXP,Free expression and media freedom
http://punto.ru,SRCH,Search engines
http://pussy-riot.livejournal.com,FEXP,Free expression and media freedom
http://pussy-riot.livejournal.com/11352.html,FEXP,Free expression and media freedom
http://pussy-riot.livejournal.com/12442.html&#194;&#157;&#194;&#157;,FEXP,Free expression and media freedom
http://pussy-riot.livejournal.com/12658.html,FEXP,Free expression and media freedom
http://pussy-riot.livejournal.com/5164.html,FEXP,Free expression and media freedom
http://pussy-riot.livejournal.com/5497.html,FEXP,Free expression and media freedom
http://pussy-riot.livejournal.com/5763.html,FEXP,Free expression and media freedom
http://pussy-riot.livejournal.com/8459.html,FEXP,Free expression and media freedom
http://putinbog.wordpress.com,FEXP,Free expression and media freedom
http://putinhuy.com,POLR,Political reform
http://queerussia.info,GAYL,Gay-lesbian
http://raznesi.info/blog,FEXP,Free expression and media freedom
http://rbth.ru,FEXP,Free expression and media freedom
http://rbth.ru/lgbt_in_russia,GAYL,Gay-lesbian
http://rchemlab.com,ALDR,Alcohol and drugs
http://redenginejeans.com,COMM,E-commerce
http://reinform.livejournal.com,MISC,Miscellaneous
http://rko.marsho.net,HATE,Hate speech
http://rt.com,FEXP,Free expression and media freedom
http://ru.wikipedia.org,HAL,"History, arts and literature"
http://ru.wikipedia.org/wiki/%d0%97%d0%b0%d0%b3%d0%bb%d0%b0%d0%b2%d0%bd%d0%b0%d1%8f_%d1%81%d1%82%d1%80%d0%b0%d0%bd%d0%b8%d1%86%d0%b0,HAL,"History, arts and literature"
http://ru.wikipedia.org/wiki/%d0%9a%d1%83%d1%80%d0%b5%d0%bd%d0%b8%d0%b5_%d0%ba%d0%b0%d0%bd%d0%bd%d0%b0%d0%b1%d0%b8%d1%81%d0%b0,ALDR,Alcohol and drugs
http://ru.wikipedia.org/wiki/%d0%9f%d0%be%d0%bb%d0%bd%d0%be%d0%b5_%d1%80%d1%83%d0%ba%d0%be%d0%b2%d0%be%d0%b4%d1%81%d1%82%d0%b2%d0%be_%d0%bf%d0%be_%d1%81%d0%b0%d0%bc%d0%be%d1%83%d0%b1%d0%b8%d0%b9%d1%81%d1%82%d0%b2%d1%83,HAL,"History, arts and literature"
http://ru.wikipedia.org/wiki/%d1%e0%ec%ee%f1%ee%e6%e6%e5%ed%e8%e5,HAL,"History, arts and literature"
http://ru.yahoo.com,SRCH,Search engines
http://rublacklist.net,FEXP,Free expression and media freedom
http://rus.newsru.ua,FEXP,Free expression and media freedom
http://rusrep.ru/article/2012/02/24/pussy_riot,FEXP,Free expression and media freedom
http://russia.indymedia.org,FEXP,Free expression and media freedom
http://russialist.org,FEXP,Free expression and media freedom
http://rutor.org,P2P,Peer-to-peer computing
http://rutracker.org,HOST,Web hosting sites and portals
http://rwaho.wordpress.com,GAYL,Gay-lesbian
http://rybakov.spb.ru,HUMR,Human rights
http://s-mahat.ru,HATE,Hate speech
http://sale-smoke.com,ALDR,Alcohol and drugs
http://scripts.protoplex.ru,ANON,Anonymizers and circumvention
http://scripts.protoplex.ru/scripts_show/1812.html,ANON,Anonymizers and circumvention
http://semyanich.co,ALDR,Alcohol and drugs
http://sevbat.com.ua,FEXP,Free expression and media freedom
http://sexbomba.ru,PORN,Pornography
http://sexeducation.report.ru,XED,Sex education and family planning
http://sexfilm.al.ru,PORN,Pornography
http://sexparty.ro,PORN,Pornography
http://sexshop.nm.ru,PORN,Pornography
http://sexword.net.ru,PORN,Pornography
http://seyfullah.tauhid.biz,HATE,Hate speech
http://shaman.aha.ru,REL,"Religious conversion, commentary and criticism"
http://shopcd.com.ua,PORN,Pornography
http://shopmixes.com,ALDR,Alcohol and drugs
http://sibspice.biz,ALDR,Alcohol and drugs
http://siburbia.ru/columns/pussy-riot-udelyivayut-metro/,FEXP,Free expression and media freedom
http://slon.ru,FEXP,Free expression and media freedom
http://sms-date.ru,DATE,Dating
http://soft-ru.fatal.ru,MMED,Multimedia sharing
http://soft.li.ru,MMED,Multimedia sharing
http://soprotivlenie.marsho.net,MILX,"Militants, extremists and separatists"
http://soskin.blogspot.com,FEXP,Free expression and media freedom
http://south-gir.livejournal.com,FREL,Foreign relations and military
http://sova-center.ru,MINR,Minority rights and ethnic content
http://sptimes.ru/index.php?action_id=2&story_id=35092&#194;&#157;&#194;&#157;,FEXP,Free expression and media freedom
http://squarespace.com,HOST,Web hosting sites and portals
http://stalinism.newmail.ru,POLT,Political transformation
http://stalinism.ru,POLT,Political transformation
http://stoyakin.org.ua,FEXP,Free expression and media freedom
http://subscribe.ru,FEXP,Free expression and media freedom
http://surfshield.net,ANON,Anonymizers and circumvention
http://tabloid.com.ua,FEXP,Free expression and media freedom
http://thecircle.org.au,P2P,Peer-to-peer computing
http://tochka.net,FEXP,Free expression and media freedom
http://tolerance.ngo.ru,HUMR,Human rights
http://top.jdu.ru,DATE,Dating
http://topics.nytimes.com,FEXP,Free expression and media freedom
http://topless.com.ua,PORN,Pornography
http://tor4.su,PORN,Pornography
http://torrents.net.ua,FEXP,Free expression and media freedom
http://torrentsfilm.com,FEXP,Free expression and media freedom
http://truesite.ru,REL,"Religious conversion, commentary and criticism"
http://turbobit.net,FEXP,Free expression and media freedom
http://tvrain.ru,FEXP,Free expression and media freedom
http://uainfo.censor.net.ua,FEXP,Free expression and media freedom
http://uainforg.livejournal.com,FEXP,Free expression and media freedom
http://uatoday,FEXP,Free expression and media freedom
http://ubop.net.ua,FEXP,Free expression and media freedom
http://ufa.realstaf.com,ALDR,Alcohol and drugs
http://ukr-blog.in.ua,FEXP,Free expression and media freedom
http://ukr.aif.ru,FEXP,Free expression and media freedom
http://ukr.net,FEXP,Free expression and media freedom
http://ukraineanalysis.wordpress.com,FEXP,Free expression and media freedom
http://ukrainianweek.com,FEXP,Free expression and media freedom
http://ukrnews24.com,FEXP,Free expression and media freedom
http://uncyclopedia.wikia.com/wiki/main_page,FEXP,Free expression and media freedom
http://ungheni.ru,ANON,Anonymizers and circumvention
http://unian.net,FEXP,Free expression and media freedom
http://urbantimes.co,FEXP,Free expression and media freedom
http://vdagestan.com,MILX,"Militants, extremists and separatists"
http://vdagestan.info,MILX,"Militants, extremists and separatists"
http://versii.com,FEXP,Free expression and media freedom
http://vgolos.com.ua,HOST,Web hosting sites and portals
http://video-one.com,PORN,Pornography
http://video.bigmir.net,FEXP,Free expression and media freedom
http://video.meta.ua,FEXP,Free expression and media freedom
http://vk.com,MINR,Minority rights and ethnic content
http://vk.com/live_ukr,FEXP,Free expression and media freedom
http://vk.com/minitrue,FEXP,Free expression and media freedom
http://vk.com/public62043361,POLR,Political reform
http://vkontakte.ru,BLGSERV,Blogging domains and blogging services
http://vresearche.com,ALDR,Alcohol and drugs
http://vsereferaty.ru,SRCH,Search engines
http://vsezoo.com,PORN,Pornography
http://vsyapravda.com,FEXP,Free expression and media freedom
http://vybory2006.likar.info,POLT,Political transformation
http://weedhash.biz,ALDR,Alcohol and drugs
http://wikipedia.org,FEXP,Free expression and media freedom
http://world.time.com,FEXP,Free expression and media freedom
http://www.1c-bitrix.ru,GRP,Groups and social networking
http://www.1tv.ru,FEXP,Free expression and media freedom
http://www.7ya.ru,XED,Sex education and family planning
http://www.7ya.ru/pub/contr/,XED,Sex education and family planning
http://www.adcoalition.org.ua,FEXP,Free expression and media freedom
http://www.aej.org.ua,FEXP,Free expression and media freedom
http://www.afew.org,PUBH,Public health
http://www.afew.org/russian/,PUBH,Public health
http://www.afisha.ru/article/pussy-riot-against-putin/,FEXP,Free expression and media freedom
http://www.agava.ru,HOST,Web hosting sites and portals
http://www.agava.ru/hosting/,HOST,Web hosting sites and portals
http://www.agentura.ru,PROV,Provocative attire
http://www.agitclub.ru,POLT,Political transformation
http://www.aglob.ru,POLT,Political transformation
http://www.aids.ru,XED,Sex education and family planning
http://www.aids.ru/prevent/safesex.shtml,XED,Sex education and family planning
http://www.aif.ru,FEXP,Free expression and media freedom
http://www.akm.ru,FEXP,Free expression and media freedom
http://www.akmshalom.com,MISC,Miscellaneous
http://www.alco.ru,ALDR,Alcohol and drugs
http://www.alexey-pichugin.ru,HUMR,Human rights
http://www.alexhost.ru,HOST,Web hosting sites and portals
http://www.alternativy.ru,POLR,Political reform
http://www.amnestyusa.org/sites/default/custom-scripts/russia/,HUMR,Human rights
http://www.annacasino.ru,GMB,Gambling
http://www.anticompromat.ru,POLR,Political reform
http://www.antifa.com.ua,MISC,Miscellaneous
http://www.antifa.hrworld.ru,HUMR,Human rights
http://www.antirev.ru,POLR,Political reform
http://www.apn.ru,FEXP,Free expression and media freedom
http://www.aport.ru,SRCH,Search engines
http://www.araxgroup.ru,MMED,Multimedia sharing
http://www.avtoazov.com.ua,COMM,E-commerce
http://www.awz.ru,MMED,Multimedia sharing
http://www.bakerlawfirm.com,COMM,E-commerce
http://www.bbc.co.uk,FEXP,Free expression and media freedom
http://www.bbc.co.uk/news/world-europe-17187572,FEXP,Free expression and media freedom
http://www.beehost.ru,HOST,Web hosting sites and portals
http://www.bestrussiandating.com,DATE,Dating
http://www.bezcenzury.ru,POLR,Political reform
http://www.bitnet.ru,HACK,Hacking
http://www.bitnet.ru/psycho/hacker.html,HACK,Hacking
http://www.bitrixsoft.ru,GRP,Groups and social networking
http://www.blogdir.ru,BLGSERV,Blogging domains and blogging services
http://www.bloglenta.ru,BLGSERV,Blogging domains and blogging services
http://www.blogonline.ru,BLGSERV,Blogging domains and blogging services
http://www.blogonline.ru/?auth=1,BLGSERV,Blogging domains and blogging services
http://www.breakingnews.ie,FEXP,Free expression and media freedom
http://www.buddhism.ru,REL,"Religious conversion, commentary and criticism"
http://www.business-humanrights.org/documents/russia_human_rights_abuses_2014_winter_olympic_games,HUMR,Human rights
http://www.businesshosting.ru,HOST,Web hosting sites and portals
http://www.businessweek.com,FEXP,Free expression and media freedom
http://www.carnegie.ru,POLT,Political transformation
http://www.casino2000.ru,GMB,Gambling
http://www.casinoking.com,GMB,Gambling
http://www.chechentimes.net,COMM,E-commerce
http://www.chekhlayzer.blogspot.ru,MILX,"Militants, extremists and separatists"
http://www.citizens.ru,POLR,Political reform
http://www.civitas.ru,POLR,Political reform
http://www.cjes.ru,FEXP,Free expression and media freedom
http://www.cnews.ru,FEXP,Free expression and media freedom
