url,category_code,category_description
http://www.amplusnet.com/products/invisiblebrowsing/overview.htm,ANON,Anonymizers and circumvention
http://www.amude.net,MINR,Minority rights and ethnic content
http://www.an.takilt.freesurf.fr,REL,"Religious conversion, commentary and criticism"
http://www.anas.cc,FEXP,Free expression and media freedom
http://www.annahar.com,FEXP,Free expression and media freedom
http://www.anonymization.net,FREL,Foreign relations and military
http://www.ansarweb.net,MINR,Minority rights and ethnic content
http://www.anti-cair-net.org,FEXP,Free expression and media freedom
http://www.aohr.org,HUMR,Human rights
http://www.aohrs.org,HUMR,Human rights
http://www.aqmme.com,FEXP,Free expression and media freedom
http://www.arabatheist.humanists.net,REL,"Religious conversion, commentary and criticism"
http://www.arabchat.com,FEXP,Free expression and media freedom
http://www.arabfaces.com,DATE,Dating
http://www.arabfun.com,FEXP,Free expression and media freedom
http://www.arabgames.com,GAME,Gaming
http://www.arabgirls.us,PORN,Pornography
http://www.arabgirls.us/arabic_stories.htm,PORN,Pornography
http://www.arabhumanrights.org,HUMR,Human rights
http://www.arabiadate.com,DATE,Dating
http://www.arabianfest.com,DATE,Dating
http://www.arabianfest.com/food_area.htm,DATE,Dating
http://www.arabicbible.com,REL,"Religious conversion, commentary and criticism"
http://www.arabicpoems.com,HAL,"History, arts and literature"
http://www.arabicpower.com,REL,"Religious conversion, commentary and criticism"
http://www.arabji.com,SRCH,Search engines
http://www.arabland.com,SRCH,Search engines
http://www.arabmail.de,FEXP,Free expression and media freedom
http://www.arabo.com,SRCH,Search engines
http://www.araboo.com,SRCH,Search engines
http://www.arabs2day.ws,SFTWR,Software downloads
http://www.arabsdir.com,SRCH,Search engines
http://www.arabsgate.com,TRNS,Translation
http://www.arabvista.org,SRCH,Search engines
http://www.arabxoops.com,SFTWR,Software downloads
http://www.ararcommission.ca,HUMR,Human rights
http://www.arbdownload.com,SFTWR,Software downloads
http://www.arraee.com,POLR,Political reform
http://www.asharqalarabi.org.uk,POLR,Political reform
http://www.asharqalawsat.com,FEXP,Free expression and media freedom
http://www.assafir.com,FEXP,Free expression and media freedom
http://www.asseer.com,MILX,"Militants, extremists and separatists"
http://www.atassiforum.org,POLR,Political reform
http://www.avestakurd.net,MINR,Minority rights and ethnic content
http://www.ayna.com,SRCH,Search engines
http://www.azzaman.com,FEXP,Free expression and media freedom
http://www.baath-party.org,POLT,Political transformation
http://www.baath-party.org/eng/news.asp,POLR,Political reform
http://www.baath-party.org/index.htm,POLR,Political reform
http://www.backtojerusalem.com,REL,"Religious conversion, commentary and criticism"
http://www.bahai-faith.org,MINR,Minority rights and ethnic content
http://www.bahai.com,MINR,Minority rights and ethnic content
http://www.bakatheer.com,HAL,"History, arts and literature"
http://www.banatal3arab.com,PORN,Pornography
http://www.banatfun.com,PORN,Pornography
http://www.bayynat.org,MILX,"Militants, extremists and separatists"
http://www.beesagheer.com,ENV,Environment
http://www.behidden.com,ANON,Anonymizers and circumvention
http://www.bianet.org,FEXP,Free expression and media freedom
http://www.binxet.com,MINR,Minority rights and ethnic content
http://www.blogspot.com,BLGSERV,Blogging domains and blogging services
http://www.bonjoursham.net,FEXP,Free expression and media freedom
http://www.bramjnet.com,SFTWR,Software downloads
http://www.business-humanrights.org,HUMR,Human rights
http://www.cars-club.com,SFTWR,Software downloads
http://www.cdl.com.lb,GMB,Gambling
http://www.cedarland.org,FREL,Foreign relations and military
http://www.childsrights.org,HUMR,Human rights
http://www.childsrights.org/html/site_ar/,HUMR,Human rights
http://www.clao.us,FREL,Foreign relations and military
http://www.cnnarabic.com,FEXP,Free expression and media freedom
http://www.coptic.net,MINF,Minority faiths
http://www.coptic.net/EncyclopediaCoptica/,MINF,Minority faiths
http://www.crackshome.com,SFTWR,Software downloads
http://www.crin.org,HUMR,Human rights
http://www.crin.org/arabic/index.asp,HUMR,Human rights
http://www.dad-kurd.org,MINR,Minority rights and ethnic content
http://www.dailymotion.com,FEXP,Free expression and media freedom
http://www.damasceneblog.com,FEXP,Free expression and media freedom
http://www.damasceneblog.com/arabic/,FEXP,Free expression and media freedom
http://www.damascus-online.com,FEXP,Free expression and media freedom
http://www.damascusbureau.org,FEXP,Free expression and media freedom
http://www.damaspost.com,FEXP,Free expression and media freedom
http://www.damdec.org,POLR,Political reform
http://www.danielpipes.org,FEXP,Free expression and media freedom
http://www.dctcrs.org,POLR,Political reform
http://www.defendingwomen-defendingrights.org,WOMR,Women's rights
http://www.democraticsyria.org,POLR,Political reform
http://www.dermatologyinfo.net,XED,Sex education and family planning
http://www.dermatologyinfo.net/arabic/book2/book.htm,XED,Sex education and family planning
http://www.dsyria.org,FEXP,Free expression and media freedom
http://www.duke.org,HATE,Hate speech
http://www.dwwen.com,BLGSERV,Blogging domains and blogging services
http://www.dwwen.com/blogs/,BLGSERV,Blogging domains and blogging services
http://www.ead.ae,ENV,Environment
http://www.ebhth.org,SRCH,Search engines
http://www.efrin.net,MINR,Minority rights and ethnic content
http://www.ehcconline.org,WOMR,Women's rights
http://www.el3b.com,GAME,Gaming
http://www.elaph.com,FEXP,Free expression and media freedom
http://www.elwa7a.org,REL,"Religious conversion, commentary and criticism"
http://www.endvaw.org,WOMR,Women's rights
http://www.equalitynow.org,WOMR,Women's rights
http://www.equalitynow.org/arabic/navigation/hub_ph01_ar.html,WOMR,Women's rights
http://www.ettihad-sy.net,POLR,Political reform
http://www.euro4arab.com,DATE,Dating
http://www.euromedrights.net,HUMR,Human rights
http://www.euromedrights.net/pages/2/page/language/3,HUMR,Human rights
http://www.evemodels.com,DATE,Dating
http://www.evemodels.com/agadir-escorts.html,DATE,Dating
http://www.eyoon.com,SRCH,Search engines
http://www.ezawaj.com,DATE,Dating
http://www.faithfreedom.org,FEXP,Free expression and media freedom
http://www.fatahislam.com,POLT,Political transformation
http://www.flirtvibes.com,DATE,Dating
http://www.flirtvibes.com/Dating/Syria,DATE,Dating
http://www.fonooons.jeeran.com,HACK,Hacking
http://www.free-syria.com,POLR,Political reform
http://www.freearabvoice.org,POLR,Political reform
http://www.freelebanon.org,FREL,Foreign relations and military
http://www.freemuslim.org,MINR,Minority rights and ethnic content
http://www.freemuslim.org/ahluo%20al-baite/main.htm,MINR,Minority rights and ethnic content
http://www.friendfinder.com,DATE,Dating
http://www.g9g.com,GAME,Gaming
http://www.games4arabs.com,GAME,Gaming
http://www.gawab.com,EMAIL,Free email
http://www.gayarab.org,GAYL,Gay-lesbian
http://www.gaymiddleeast.com,GAYL,Gay-lesbian
http://www.gaymiddleeast.com/statesarc/index/Index4.10.03.htm,GAYL,Gay-lesbian
http://www.gaysyria.net,GAYL,Gay-lesbian
http://www.gaytelaviv.com,GAYL,Gay-lesbian
http://www.gaytravelnet.com,GAYL,Gay-lesbian
http://www.gazetem.net,MINR,Minority rights and ethnic content
http://www.gefweb.org,ENV,Environment
http://www.gemyakurda.info,MINR,Minority rights and ethnic content
http://www.generalaoun.org,FREL,Foreign relations and military
http://www.gesah.net,HAL,"History, arts and literature"
http://www.ghaliboun.net,MILX,"Militants, extremists and separatists"
http://www.girls323.tk,GAME,Gaming
http://www.glas.org,GAYL,Gay-lesbian
http://www.glas.org/ahbab/,GAYL,Gay-lesbian
http://www.glas.org/lazeeza.html,GAYL,Gay-lesbian
http://www.globalgayz.com,GAYL,Gay-lesbian
http://www.globalgayz.com/g-syria.html,GAYL,Gay-lesbian
http://www.godhatesfags.com,HATE,Hate speech
http://www.google.ae,SRCH,Search engines
http://www.google.com.sa,SRCH,Search engines
http://www.google.com/search?hl=ar&q=%D8%A7%D8%AC%D9%87%D8%A7%D8%B6&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A7%D8%B1%D9%87%D8%A7%D8%A8&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A7%D8%B3%D8%AA%D8%BA%D9%84%D8%A7%D9%84&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A7%D8%B3%D9%84%D8%AD%D8%A9&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A7%D8%B5%D9%84%D8%A7%D8%AD+%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A7%D9%84%D8%A7%D8%AA%D8%AC%D8%A7%D8%B1+%D8%A8%D8%A7%D9%84%D8%A8%D8%B4%D8%B1&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A7%D9%84%D8%AD%D8%B1%D9%8A%D8%A9&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AA%D8%B9%D8%B0%D9%8A%D8%A8&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AB%D9%88%D8%B1%D8%A9&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AC%D9%86%D8%B3&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AD%D8%B1%D9%8A%D8%A9+%D8%A7%D9%84%D8%AA%D8%B9%D8%A8%D9%8A%D8%B1&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AD%D8%B1%D9%8A%D8%A9+%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AD%D9%82%D9%88%D9%82+%D8%A7%D9%84%D8%A7%D9%86%D8%B3%D8%A7%D9%86&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AF%D9%8A%D9%85%D9%82%D8%B1%D8%A7%D8%B7%D9%8A%D8%A9&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B3%D8%AC%D9%8A%D9%86+%D8%B1%D8%A3%D9%8A&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B3%D8%AC%D9%8A%D9%86+%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B3%D9%83%D8%B3&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B4%D8%A7%D8%B0+%D8%AC%D9%86%D8%B3%D9%8A&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B4%D9%81%D8%A7%D9%81%D9%8A%D8%A9&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B9%D8%A7%D8%B1%D9%8A&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B9%D8%AF%D9%84&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%81%D8%B3%D8%A7%D8%AF&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%84%D9%88%D8%B7%D9%8A&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%85%D8%AB%D9%8A%D9%84%D9%8A&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%85%D8%B1%D8%B6+%D8%A7%D9%84%D8%A7%D9%8A%D8%AF%D8%B2&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%85%D8%B9%D8%A7%D8%B1%D8%B6%D8%A9&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%85%D8%B9%D8%A7%D8%B1%D8%B6&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%85%D9%86%D8%B4%D9%82&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%85%D9%86%D8%B9+%D8%A7%D9%84%D8%AD%D9%85%D9%84&meta=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%86%D9%8A%D9%83&meta=,KWRD,Keywords
http://www.greatcom.org,REL,"Religious conversion, commentary and criticism"
http://www.hack2you.tk,HACK,Hacking
http://www.hadatha4syria.com,POLR,Political reform
http://www.haifawehbe.com,FEXP,Free expression and media freedom
http://www.hajr.org,MINR,Minority rights and ethnic content
http://www.hajr.org/forum/index.php,MINR,Minority rights and ethnic content
http://www.hamacity.com,FEXP,Free expression and media freedom
http://www.hariri-foundation.org.lb,FREL,Foreign relations and military
http://www.hariri.info,FREL,Foreign relations and military
http://www.haririfoundationusa.org,FREL,Foreign relations and military
http://www.hawlati.com,MINR,Minority rights and ethnic content
http://www.haya.org,MINR,Minority rights and ethnic content
http://www.haythammanna.net,POLR,Political reform
http://www.heart2heart.com,DATE,Dating
http://www.hem.bredband.net,FEXP,Free expression and media freedom
http://www.hereslife.com,REL,"Religious conversion, commentary and criticism"
http://www.heretical.com,HATE,Hate speech
http://www.historyofnations.net,HAL,"History, arts and literature"
http://www.hostmemo.com,HOST,Web hosting sites and portals
http://www.hpg-online.net,MINR,Minority rights and ethnic content
http://www.hrassy.org,HUMR,Human rights
http://www.hrea.org/ar/,HUMR,Human rights
http://www.hri.ca,HUMR,Human rights
http://www.hrinfo.net,HUMR,Human rights
http://www.hrria.org,HUMR,Human rights
http://www.humum.net,HUMR,Human rights
http://www.humum.net/country/main.php?id=algeria,HUMR,Human rights
http://www.hurriyet.com.tr,FEXP,Free expression and media freedom
http://www.icarda.cgiar.org,ENV,Environment
http://www.icarda.cgiar.org/Arabic/IndexAr.htm,ENV,Environment
http://www.ikhwan.net,POLT,Political transformation
http://www.ikhwan.net/vb/,POLT,Political transformation
http://www.ikhwanonline.org,POLT,Political transformation
http://www.ikhwansyria.com,POLT,Political transformation
http://www.ikhwanweb.com,POLT,Political transformation
http://www.inblogs.net,ANON,Anonymizers and circumvention
http://www.inblogs.net/critique-sociale/,POLR,Political reform
http://www.internewsmena.org,HUMR,Human rights
http://www.irshadmanji.com,REL,"Religious conversion, commentary and criticism"
http://www.irshadmanji.com/arabic-edition,REL,"Religious conversion, commentary and criticism"
http://www.is-sw.net,HACK,Hacking
http://www.islam-kurd.com,MINR,Minority rights and ethnic content
http://www.islammemo.cc,FEXP,Free expression and media freedom
http://www.islamonline.net/Arabic/index.shtml,FEXP,Free expression and media freedom
http://www.islamonline.net/english/index.shtml,FEXP,Free expression and media freedom
http://www.islamway.com,FEXP,Free expression and media freedom
http://www.jadal.org,POLR,Political reform
http://www.jari7.com,FEXP,Free expression and media freedom
http://www.jesusfilm.org,REL,"Religious conversion, commentary and criticism"
http://www.jihadwatch.org,FEXP,Free expression and media freedom
http://www.jimsyr.com,FEXP,Free expression and media freedom
http://www.joshualandis.com,FEXP,Free expression and media freedom
http://www.joshualandis.com/blog/,FEXP,Free expression and media freedom
http://www.jsoftj.com,SFTWR,Software downloads
http://www.justadultsites.com,PORN,Pornography
http://www.kamal-joumblat.net,FREL,Foreign relations and military
http://www.kdps.info,MINR,Minority rights and ethnic content
http://www.kdps.org,MILX,"Militants, extremists and separatists"
http://www.kerkuk-kurdistan.com,MINR,Minority rights and ethnic content
http://www.keskesor.info,MINR,Minority rights and ethnic content
http://www.khayma.com,DATE,Dating
http://www.khayma.com/mawada/,DATE,Dating
http://www.khilafah.net,POLR,Political reform
http://www.khosoba.com,XED,Sex education and family planning
http://www.khosoba.com/medical-guide/sex-education/060821x01-sex-education.htm,XED,Sex education and family planning
http://www.knntv.net,MINR,Minority rights and ethnic content
http://www.kurdax.net,MINR,Minority rights and ethnic content
http://www.kurdchr.org,MINR,Minority rights and ethnic content
http://www.kurdishmedia.com,MINR,Minority rights and ethnic content
http://www.kurdistan-times.org,MINR,Minority rights and ethnic content
http://www.kurdistanabinxete.com,MINR,Minority rights and ethnic content
http://www.kurdmedya.com,MINR,Minority rights and ethnic content
http://www.kurdnas.com,MINR,Minority rights and ethnic content
