url,category_code,category_description
http://www.partidounnuevotiempo.org/cms/,POLT,Political transformation
http://www.pasca.org,PUBH,Public health
http://www.pdv.com/lexico/,ENV,Environment
http://www.periodismodepaz.org,FEXP,Free expression and media freedom
http://www.plafam.org.ve,XED,Sex education and family planning
http://www.prosalud.org.ve,XED,Sex education and family planning
http://www.psuv.org.ve,POLT,Political transformation
http://www.quelacreo.com,PORN,Pornography
http://www.radionexx.com,FEXP,Free expression and media freedom
http://www.radiounidad.net,FEXP,Free expression and media freedom
http://www.raza-mexicana.org,HACK,Hacking
http://www.rctvlibre.com,FEXP,Free expression and media freedom
http://www.rebelion.org/seccion.php?id=19,FEXP,Free expression and media freedom
http://www.redapoyo.org,HUMR,Human rights
http://www.redindigena.info,MINR,Minority rights and ethnic content
http://www.revistafuturos.info,ENV,Environment
http://www.rosario.catholic.net,REL,"Religious conversion, commentary and criticism"
http://www.runrun.es,FEXP,Free expression and media freedom
http://www.saber.ula.ve/gigesex/,WOMR,Women's rights
http://www.scielo.org.ve/scielo.php,FEXP,Free expression and media freedom
http://www.servindi.org,MINR,Minority rights and ethnic content
http://www.sexoinfo.org,XED,Sex education and family planning
http://www.sgiv.org,MINF,Minority faiths
http://www.signosbajolaluna.com,FEXP,Free expression and media freedom
http://www.soberania.org,FEXP,Free expression and media freedom
http://www.solovenezolanas.com,PORN,Pornography
http://www.sumate.org,POLT,Political transformation
http://www.talcualdigital.com/index.html,FEXP,Free expression and media freedom
http://www.telesurtv.net,FEXP,Free expression and media freedom
http://www.televen.com,FEXP,Free expression and media freedom
http://www.thehrf.org,HUMR,Human rights
http://www.tierra-viva.org,WOMR,Women's rights
http://www.tierramerica.info,ENV,Environment
http://www.todosida.org,PUBH,Public health
http://www.tribuna-popular.org,POLT,Political transformation
http://www.uic.org.ve,MINF,Minority faiths
http://www.unesco.org/delegates/venezuela/,HUMR,Human rights
http://www.unicef.org/venezuela/spanish/,HUMR,Human rights
http://www.unidadvenezuela.org,POLT,Political transformation
http://www.vcrisis.com,POLT,Political transformation
http://www.veneblogs.com,BLGSERV,Blogging domains and blogging services
http://www.veneconomia.com/site/,DEV,Development
http://www.veneconomia.com/site/index.asp?idim=2,FEXP,Free expression and media freedom
http://www.venelogia.com,FEXP,Free expression and media freedom
http://www.venezuelaawareness.com,FEXP,Free expression and media freedom
http://www.venezuelaladies.com,DATE,Dating
http://www.venezuelanchamber.org,FREL,Foreign relations and military
http://www.venezuelanet.org,POLT,Political transformation
http://www.veninos.org,HUMR,Human rights
http://www.voluntadpopular.com,POLR,Political reform
http://www.webarticulista.net,FEXP,Free expression and media freedom
http://www.youtorrent.com/tag/dolar-paralelo-venezuela,P2P,Peer-to-peer computing
