url,category_code,category_description
http://www.ghoghnoos.org,POLR,Political reform
http://www.google.com/search?hl=ar&q=%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C+%D8%A8%DB%8C%D8%A7%D9%86&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%A8%DA%A9%D9%86+%D8%A8%DA%A9%D9%86&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AC%D9%86%D8%AF%D9%87&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%AE%D9%81%D8%BA%D8%A7%D9%86&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D8%B3%D9%88%D8%B1%D9%88%D8%B4&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%D9%87%D8%B4%D8%B1%DB%8C&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%DA%A9%D8%B3&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%DA%A9%D9%88%D9%86&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%DA%A9%DB%8C%D8%B1&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=%DA%AF%D9%86%D8%AC%DB%8C&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Azadiye+Bayan&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Ganji&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Hashari&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=jende&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Keer+&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Khafaghan&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Kir+&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Koon&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Kos+&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=ar&q=Soroosh&btnG=%D8%A5%D8%A8%D8%AD%D8%AB%21&lr=,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C+%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C+%D8%A8%DB%8C%D8%A7%D9%86&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A7%D8%B3%D8%AA%D9%82%D9%84%D8%A7%D9%84&btnG=%D8%AC%D8%B3%D8%AA%D8%AC%D9%88%D9%8A+Google,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A7%D8%B3%D9%84%D8%AD%D9%87&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A7%D8%B5%D9%84%D8%A7%D8%AD%D8%A7%D8%AA&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A7%D8%B5%D9%84%D8%A7%D8%AD+%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%A7%DB%8C%D8%AF%D8%B2&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA+%D8%A7%D9%86%D8%B3%D8%A7%D9%86&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%AA%D8%AC%D8%A7%D9%88%D8%B2&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%AA%D8%B1%D9%88%D8%B1%DB%8C%D8%B3%D9%85&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%AA%D9%82%D9%84%D8%A8+%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%AC%D9%84%D9%88%DA%AF%DB%8C%D8%B1%DB%8C+%D8%A8%D8%A7%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%AD%D8%B4%DB%8C%D8%B4,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%AD%D9%82%D9%88%D9%82+%D8%A8%D8%B4%D8%B1&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B2%D9%86%D8%AF%D8%A7%D9%86%DB%8C+%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B3%D9%82%D8%B7+%D8%AC%D9%86%DB%8C%D9%86&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B3%DA%A9%D8%B3&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B4%D9%81%D8%A7%D9%81%DB%8C%D8%AA&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B4%D9%88%D8%B1%D8%B4%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B4%D9%88%D8%B1%D8%B4&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B4%DA%A9%D9%86%D8%AC%D9%87&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D8%B9%D8%AF%D8%A7%D9%84%D8%AA&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D9%81%D8%AF%D8%A7%DB%8C%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D9%81%D8%B3%D8%A7%D8%AF+%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D9%84%D8%AE%D8%AA&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D9%84%D9%88%D8%A7%D8%B7&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D9%85%D8%AE%D8%A7%D9%84%D9%81%DB%8C%D9%86+%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D9%87%D8%B1%D9%88%DB%8C%DB%8C%D9%86&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%D9%87%D9%85%D8%AC%D9%86%D8%B3+%D8%A8%D8%A7%D8%B2%DB%8C&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%DA%AF%D8%A7%DB%8C%DB%8C%D8%AF%D9%86&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hl=fa&q=%DA%AF%D8%B1%D8%A7%D8%B3&btnG=%D8%A8%D9%8A%D8%A7%D8%A8,KWRD,Keywords
http://www.google.com/search?hs=hMN&hl=en&lr=&client=firefox-a&rls=org.mozilla%3Aen-US%3Aofficial_s&q=democracy&btnG=Search,KWRD,Keywords
http://www.hambastegi.org,POLT,Political transformation
http://www.hambastegimeli.com,FEXP,Free expression and media freedom
http://www.hastii.blogspot.com,WOMR,Women's rights
http://www.heineken.com,ALDR,Alcohol and drugs
http://www.hemid.com,MINR,Minority rights and ethnic content
http://www.hewarona.com,MINF,Minority faiths
http://www.hi5.com,GRP,Groups and social networking
http://www.homa.org,WOMR,Women's rights
http://www.hoveyda.org,POLR,Political reform
http://www.i-w-o.org,POLT,Political transformation
http://www.immigration-iran.sayt.ws,HOST,Web hosting sites and portals
http://www.international.org,SRCH,Search engines
http://www.iran-e-azad.org,FEXP,Free expression and media freedom
http://www.iran-nabard.com,POLR,Political reform
http://www.iran-newspaper.com,FEXP,Free expression and media freedom
http://www.iran-solidarity.org,FEXP,Free expression and media freedom
http://www.iran.mojahedin.org,MILX,"Militants, extremists and separatists"
http://www.iran1357.com,GRP,Groups and social networking
http://www.iranara.blogspot.com,REL,"Religious conversion, commentary and criticism"
http://www.iranbestsites.com,GRP,Groups and social networking
http://www.irangroup.bravepages.com,POLR,Political reform
http://www.iranian.com/main/2011/aug/lake-orumiyeh-drying,ENV,Environment
http://www.iranianuk.com,FEXP,Free expression and media freedom
http://www.iranntv.com,FEXP,Free expression and media freedom
http://www.iranpressnews.com,FEXP,Free expression and media freedom
http://www.iransocialforum.org,POLR,Political reform
http://www.irantestimony.com,HUMR,Human rights
http://www.iranvajahan.net,POLT,Political transformation
http://www.iranvajahan.net/farsi/,POLT,Political transformation
http://www.islamicweb.com/arabic/shia,MINF,Minority faiths
http://www.islamport.com,MINF,Minority faiths
http://www.jawanan.org,POLR,Political reform
http://www.jebhe.org,MILX,"Militants, extremists and separatists"
http://www.jebhemelli.net,MILX,"Militants, extremists and separatists"
http://www.jebhemelli.org,POLR,Political reform
http://www.jonbesh.org,POLR,Political reform
http://www.kaafaraaneh.blogspot.com,REL,"Religious conversion, commentary and criticism"
http://www.kaleme.com,FEXP,Free expression and media freedom
http://www.kasr-alsanam.com,MINF,Minority faiths
http://www.kavehsara.org,MINF,Minority faiths
http://www.kayhanlondon.com,FEXP,Free expression and media freedom
http://www.khgh.blogspot.com,PORN,Pornography
http://www.khomainy.com,MINF,Minority faiths
http://www.khoramdin.co.sr,POLR,Political reform
http://www.komala.org,MINR,Minority rights and ethnic content
http://www.korset.netfirms.com,PROV,Provocative attire
http://www.kurdishworld.com,MINR,Minority rights and ethnic content
http://www.kurdistanmedia.com,MINR,Minority rights and ethnic content
http://www.mabhoot.blogspot.com,REL,"Religious conversion, commentary and criticism"
http://www.mahidoodi.com,POLR,Political reform
http://www.mani4lgbt.blogspot.com,GAYL,Gay-lesbian
http://www.marxsociety.com,POLR,Political reform
http://www.maryam-rajavi.org,MILX,"Militants, extremists and separatists"
http://www.marzeporgohar.org,FEXP,Free expression and media freedom
http://www.mimnoon.com,WOMR,Women's rights
http://www.mimnoon.com/mana/,WOMR,Women's rights
http://www.mktehrani.com,POLR,Political reform
http://www.mojahedin.org/pages/index.aspx,FEXP,Free expression and media freedom
http://www.molla-hassani.tripod.com,POLR,Political reform
http://www.montazeri.com,REL,"Religious conversion, commentary and criticism"
http://www.montazeri.net,REL,"Religious conversion, commentary and criticism"
http://www.montazeri.ws,REL,"Religious conversion, commentary and criticism"
http://www.mortad.blogspot.com,REL,"Religious conversion, commentary and criticism"
http://www.muslm.net/vb,MINF,Minority faiths
http://www.ncpda.com,FEXP,Free expression and media freedom
http://www.nehzatetashyealavi.com,POLT,Political transformation
http://www.neshatshop.com,XED,Sex education and family planning
http://www.netiran.com,HAL,"History, arts and literature"
http://www.newsagency-ina.com,FEXP,Free expression and media freedom
http://www.newshia.com,MINF,Minority faiths
http://www.niabati.tk,POLR,Political reform
http://www.nitv.tv,POLR,Political reform
http://www.nourizadeh.com,FEXP,Free expression and media freedom
http://www.nscash.com,PORN,Pornography
http://www.oddworldz.com,SRCH,Search engines
http://www.oddworldz.com/akhond/,SRCH,Search engines
http://www.omgh.persianblog.com,WOMR,Women's rights
http://www.omilani.netfirms.com,REL,"Religious conversion, commentary and criticism"
http://www.omilani.netfirms.com/baad/,REL,"Religious conversion, commentary and criticism"
http://www.oursouthazerbaijan.com/khaber_orumiyeh_da.htm,ENV,Environment
http://www.page.to,REL,"Religious conversion, commentary and criticism"
http://www.page.to/kaveh/,REL,"Religious conversion, commentary and criticism"
http://www.paknevis.com,POLT,Political transformation
http://www.paknevis.com/weblog/,POLT,Political transformation
http://www.pdki.org,MINR,Minority rights and ethnic content
http://www.pen.org,FEXP,Free expression and media freedom
http://www.PersianBlog.com,POLR,Political reform
http://www.pesaregay.blogspot.com,GAYL,Gay-lesbian
http://www.pezhvakeiran.com,FEXP,Free expression and media freedom
http://www.pglo.net,GAYL,Gay-lesbian
http://www.phoenix-dg.com,GRP,Groups and social networking
http://www.popcelebs.com,PORN,Pornography
http://www.pouyashome.com,HUMR,Human rights
http://www.pouyashome.com/weblog/,HUMR,Human rights
http://www.pyknet.net,FEXP,Free expression and media freedom
http://www.radioazadi.org,POLR,Political reform
http://www.radiofarda.com,FEXP,Free expression and media freedom
http://www.radiozamaneh.com,FEXP,Free expression and media freedom
http://www.radis.org,FEXP,Free expression and media freedom
http://www.rahavard.com,POLR,Political reform
http://www.rahesabz.net,FEXP,Free expression and media freedom
http://www.rferl.org,FEXP,Free expression and media freedom
http://www.rferl.org/featuresarchive/country/iran.html,FEXP,Free expression and media freedom
http://www.roozegareman.tk,POLT,Political transformation
http://www.roozi.com,GRP,Groups and social networking
http://www.roozonline.com,FEXP,Free expression and media freedom
http://www.rsf.org/article.php3?id_article=19016,FEXP,Free expression and media freedom
http://www.saaid.net,MINF,Minority faiths
http://www.samaa.org,POLR,Political reform
http://www.sarbedaran.org,POLR,Political reform
http://www.sekaf.com,GRP,Groups and social networking
http://www.sexguide.blogspot.com,XED,Sex education and family planning
http://www.shabnameh.org,POLR,Political reform
http://www.shamela.ws,MINF,Minority faiths
http://www.shams-iran.com,POLT,Political transformation
http://www.sharareha.com,POLR,Political reform
http://www.shimist.com,GRP,Groups and social networking
http://www.shopca.com,POLR,Political reform
http://www.shopca.com/doctoreshraghi/,POLR,Political reform
http://www.shurideh.com,FEXP,Free expression and media freedom
http://www.siahkal.com,POLR,Political reform
http://www.siasate-kargari.com,FEXP,Free expression and media freedom
http://www.sigarchi.com,FEXP,Free expression and media freedom
http://www.sigarchi.com/blog/,FEXP,Free expression and media freedom
http://www.smtohidi.org,POLR,Political reform
http://www.sobhiran.com,POLR,Political reform
http://www.sologen.net,HUMR,Human rights
http://www.sologen.net/weblog/,HUMR,Human rights
http://www.sooratak.com,WOMR,Women's rights
http://www.sunni-news.net,REL,"Religious conversion, commentary and criticism"
http://www.tabnak.ir,FEXP,Free expression and media freedom
http://www.tapesh.com,GRP,Groups and social networking
http://www.tarhino.com,POLR,Political reform
http://www.theglobeandmail.com,FEXP,Free expression and media freedom
http://www.thestar.com,FEXP,Free expression and media freedom
http://www.theworld.org/2011/09/the-consequences-of-irans-lake-orumiyeh-drying-up/,ENV,Environment
http://www.tiknews.net,FEXP,Free expression and media freedom
http://www.tinypic.com,MMED,Multimedia sharing
